"Step","DDPG_TAAC_FetchReachDense-v4_9 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_19 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_8 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_18 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_7 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_17 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_6 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_16 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_5 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_15 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_4 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_14 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_3 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_13 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_2 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_12 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_1 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_11 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_0 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_0 - eval/avg_reward__MAX","DDPG_TAAC_FetchReachDense-v4_10 - eval/avg_reward","DDPG_TAAC_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_TAAC_FetchReachDense-v4_10 - eval/avg_reward__MAX"
"25000","-1.4046788247289408","-1.4046788247289408","-1.4046788247289408","-1.2057723812467578","-1.2057723812467578","-1.2057723812467578","-0.8438157715073021","-0.8438157715073021","-0.8438157715073021","-1.6528864512063415","-1.6528864512063415","-1.6528864512063415","-1.0718706339878303","-1.0718706339878303","-1.0718706339878303","-1.9415606209125786","-1.9415606209125786","-1.9415606209125786","-1.3811847276287395","-1.3811847276287395","-1.3811847276287395","-1.972225972745496","-1.972225972745496","-1.972225972745496","-1.536467202296764","-1.536467202296764","-1.536467202296764","-1.2006062749195583","-1.2006062749195583","-1.2006062749195583","-1.1165135684201908","-1.1165135684201908","-1.1165135684201908","-1.5175102081060192","-1.5175102081060192","-1.5175102081060192","-1.3657359586978963","-1.3657359586978963","-1.3657359586978963","-4.2421364755389","-4.2421364755389","-4.2421364755389","-1.907912080098304","-1.907912080098304","-1.907912080098304","-1.4681633770325742","-1.4681633770325742","-1.4681633770325742","-1.2887904181508054","-1.2887904181508054","-1.2887904181508054","-7.792199118599903","-7.792199118599903","-7.792199118599903","-1.400347025755819","-1.400347025755819","-1.400347025755819","-1.4328142320057562","-1.4328142320057562","-1.4328142320057562"
"25500","-1.5381059342177004","-1.5381059342177004","-1.5381059342177004","-1.4774924488557593","-1.4774924488557593","-1.4774924488557593","-1.0940712221628603","-1.0940712221628603","-1.0940712221628603","-1.6654787321371056","-1.6654787321371056","-1.6654787321371056","-0.9700939177655682","-0.9700939177655682","-0.9700939177655682","-1.5513432332327797","-1.5513432332327797","-1.5513432332327797","-1.4570687849196855","-1.4570687849196855","-1.4570687849196855","-1.9873060442152064","-1.9873060442152064","-1.9873060442152064","-1.421882294528449","-1.421882294528449","-1.421882294528449","-1.3196592824881175","-1.3196592824881175","-1.3196592824881175","-0.9246264104749787","-0.9246264104749787","-0.9246264104749787","-1.4106751390905543","-1.4106751390905543","-1.4106751390905543","-1.3488140049085096","-1.3488140049085096","-1.3488140049085096","-5.546075170367349","-5.546075170367349","-5.546075170367349","-2.1038869225166037","-2.1038869225166037","-2.1038869225166037","-1.4640892754743036","-1.4640892754743036","-1.4640892754743036","-2.6999481288460934","-2.6999481288460934","-2.6999481288460934","-8.812801316702709","-8.812801316702709","-8.812801316702709","-1.534270259552088","-1.534270259552088","-1.534270259552088","-1.8565782923447571","-1.8565782923447571","-1.8565782923447571"
"26000","-1.5351319349167605","-1.5351319349167605","-1.5351319349167605","-1.2987133985849395","-1.2987133985849395","-1.2987133985849395","-1.0166793856747958","-1.0166793856747958","-1.0166793856747958","-1.3211623464337492","-1.3211623464337492","-1.3211623464337492","-1.3334988226493207","-1.3334988226493207","-1.3334988226493207","-1.4878246938265425","-1.4878246938265425","-1.4878246938265425","-1.163846721281162","-1.163846721281162","-1.163846721281162","-2.1905691095594566","-2.1905691095594566","-2.1905691095594566","-1.6825130972126694","-1.6825130972126694","-1.6825130972126694","-1.519812097757934","-1.519812097757934","-1.519812097757934","-1.2465688517997333","-1.2465688517997333","-1.2465688517997333","-1.5095486455397322","-1.5095486455397322","-1.5095486455397322","-1.1335722885128683","-1.1335722885128683","-1.1335722885128683","-5.917917730199319","-5.917917730199319","-5.917917730199319","-1.6943445181079084","-1.6943445181079084","-1.6943445181079084","-1.2689813118373934","-1.2689813118373934","-1.2689813118373934","-1.3054657404707464","-1.3054657404707464","-1.3054657404707464","-9.68602992253808","-9.68602992253808","-9.68602992253808","-1.6149524087312173","-1.6149524087312173","-1.6149524087312173","-1.045545132779554","-1.045545132779554","-1.045545132779554"
"26500","-1.35610710456737","-1.35610710456737","-1.35610710456737","-1.3678933397274915","-1.3678933397274915","-1.3678933397274915","-1.0863239064507737","-1.0863239064507737","-1.0863239064507737","-1.662571626668591","-1.662571626668591","-1.662571626668591","-1.6029731596957206","-1.6029731596957206","-1.6029731596957206","-1.53556730790652","-1.53556730790652","-1.53556730790652","-1.4922183483551434","-1.4922183483551434","-1.4922183483551434","-1.9952100791146816","-1.9952100791146816","-1.9952100791146816","-1.4447389520840814","-1.4447389520840814","-1.4447389520840814","-1.369457484186428","-1.369457484186428","-1.369457484186428","-0.9041424113121739","-0.9041424113121739","-0.9041424113121739","-1.3618736679480778","-1.3618736679480778","-1.3618736679480778","-1.6736143766552136","-1.6736143766552136","-1.6736143766552136","-4.940806546873297","-4.940806546873297","-4.940806546873297","-1.5901835914845655","-1.5901835914845655","-1.5901835914845655","-1.0244390898206395","-1.0244390898206395","-1.0244390898206395","-1.4299836711857794","-1.4299836711857794","-1.4299836711857794","-8.66689016647349","-8.66689016647349","-8.66689016647349","-1.4911239055543288","-1.4911239055543288","-1.4911239055543288","-1.2301665834773001","-1.2301665834773001","-1.2301665834773001"
"27000","-1.432424295263285","-1.432424295263285","-1.432424295263285","-1.1722059998908152","-1.1722059998908152","-1.1722059998908152","-1.1610480431090373","-1.1610480431090373","-1.1610480431090373","-1.1366333439905907","-1.1366333439905907","-1.1366333439905907","-1.2335237432548947","-1.2335237432548947","-1.2335237432548947","-1.6151621450574094","-1.6151621450574094","-1.6151621450574094","-1.2449475782846968","-1.2449475782846968","-1.2449475782846968","-1.9613625133973625","-1.9613625133973625","-1.9613625133973625","-1.292731732136391","-1.292731732136391","-1.292731732136391","-1.2946533720431117","-1.2946533720431117","-1.2946533720431117","-1.054469671835466","-1.054469671835466","-1.054469671835466","-1.3616523614143348","-1.3616523614143348","-1.3616523614143348","-1.1912718968646872","-1.1912718968646872","-1.1912718968646872","-4.738675068147975","-4.738675068147975","-4.738675068147975","-1.5760234921989595","-1.5760234921989595","-1.5760234921989595","-1.1054133078500334","-1.1054133078500334","-1.1054133078500334","-1.7289856527702276","-1.7289856527702276","-1.7289856527702276","-8.23345976937101","-8.23345976937101","-8.23345976937101","-1.3797516146530888","-1.3797516146530888","-1.3797516146530888","-1.5079851054067883","-1.5079851054067883","-1.5079851054067883"
"27500","-1.2541106877442179","-1.2541106877442179","-1.2541106877442179","-1.3228655331738766","-1.3228655331738766","-1.3228655331738766","-1.1653325040459197","-1.1653325040459197","-1.1653325040459197","-1.2694322661197086","-1.2694322661197086","-1.2694322661197086","-1.5644475224298464","-1.5644475224298464","-1.5644475224298464","-1.5252600799283076","-1.5252600799283076","-1.5252600799283076","-1.2166547341332667","-1.2166547341332667","-1.2166547341332667","-2.1700932525246492","-2.1700932525246492","-2.1700932525246492","-1.297964541068362","-1.297964541068362","-1.297964541068362","-1.2143740831025045","-1.2143740831025045","-1.2143740831025045","-1.0916261353244296","-1.0916261353244296","-1.0916261353244296","-1.9515999134912634","-1.9515999134912634","-1.9515999134912634","-1.3675950401678403","-1.3675950401678403","-1.3675950401678403","-4.238802057193252","-4.238802057193252","-4.238802057193252","-1.496649407824894","-1.496649407824894","-1.496649407824894","-1.0856454175408508","-1.0856454175408508","-1.0856454175408508","-1.1706162077774827","-1.1706162077774827","-1.1706162077774827","-8.002162158920704","-8.002162158920704","-8.002162158920704","-1.5972805624021404","-1.5972805624021404","-1.5972805624021404","-1.5475077331686529","-1.5475077331686529","-1.5475077331686529"
"28000","-1.2348524266693495","-1.2348524266693495","-1.2348524266693495","-1.263932520989854","-1.263932520989854","-1.263932520989854","-0.969611701666563","-0.969611701666563","-0.969611701666563","-1.385692603949052","-1.385692603949052","-1.385692603949052","-1.2549915631961792","-1.2549915631961792","-1.2549915631961792","-1.6493133222420142","-1.6493133222420142","-1.6493133222420142","-1.1143087783419254","-1.1143087783419254","-1.1143087783419254","-2.0213508817104513","-2.0213508817104513","-2.0213508817104513","-1.4168601647363173","-1.4168601647363173","-1.4168601647363173","-1.6107801630747374","-1.6107801630747374","-1.6107801630747374","-1.147354708165544","-1.147354708165544","-1.147354708165544","-1.2758212434112919","-1.2758212434112919","-1.2758212434112919","-1.2819265742770525","-1.2819265742770525","-1.2819265742770525","-4.599603090391921","-4.599603090391921","-4.599603090391921","-1.4646537338430528","-1.4646537338430528","-1.4646537338430528","-1.215224892869257","-1.215224892869257","-1.215224892869257","-1.3722881540123042","-1.3722881540123042","-1.3722881540123042","-6.7306248879301105","-6.7306248879301105","-6.7306248879301105","-1.4357239033394251","-1.4357239033394251","-1.4357239033394251","-1.1405378156116412","-1.1405378156116412","-1.1405378156116412"
"28500","-1.3755587952097645","-1.3755587952097645","-1.3755587952097645","-1.3076351235847234","-1.3076351235847234","-1.3076351235847234","-1.1036862653335267","-1.1036862653335267","-1.1036862653335267","-1.4748804091904628","-1.4748804091904628","-1.4748804091904628","-1.0273650891020913","-1.0273650891020913","-1.0273650891020913","-1.7296211017292862","-1.7296211017292862","-1.7296211017292862","-1.065389536679835","-1.065389536679835","-1.065389536679835","-2.032154776330196","-2.032154776330196","-2.032154776330196","-1.3882207829822701","-1.3882207829822701","-1.3882207829822701","-1.7039455025202805","-1.7039455025202805","-1.7039455025202805","-1.61802518094755","-1.61802518094755","-1.61802518094755","-1.3204415950280417","-1.3204415950280417","-1.3204415950280417","-2.490415668544825","-2.490415668544825","-2.490415668544825","-3.78117817933297","-3.78117817933297","-3.78117817933297","-1.6282327344998369","-1.6282327344998369","-1.6282327344998369","-1.1334142060424075","-1.1334142060424075","-1.1334142060424075","-1.1368809334983205","-1.1368809334983205","-1.1368809334983205","-5.764964379934909","-5.764964379934909","-5.764964379934909","-1.454897605533072","-1.454897605533072","-1.454897605533072","-1.3264277990481808","-1.3264277990481808","-1.3264277990481808"
"29000","-1.6794197402300213","-1.6794197402300213","-1.6794197402300213","-1.374853575218228","-1.374853575218228","-1.374853575218228","-1.3895600138288906","-1.3895600138288906","-1.3895600138288906","-1.4821782083261246","-1.4821782083261246","-1.4821782083261246","-0.9991338068349485","-0.9991338068349485","-0.9991338068349485","-2.0342793736096865","-2.0342793736096865","-2.0342793736096865","-1.423005602647515","-1.423005602647515","-1.423005602647515","-2.0896955564017192","-2.0896955564017192","-2.0896955564017192","-1.402675810761854","-1.402675810761854","-1.402675810761854","-1.3123912873133763","-1.3123912873133763","-1.3123912873133763","-0.9164513966071125","-0.9164513966071125","-0.9164513966071125","-1.3806538004876339","-1.3806538004876339","-1.3806538004876339","-1.801459079627805","-1.801459079627805","-1.801459079627805","-3.4329788003593733","-3.4329788003593733","-3.4329788003593733","-1.1905199394445933","-1.1905199394445933","-1.1905199394445933","-1.0092748901710622","-1.0092748901710622","-1.0092748901710622","-1.1486255630454612","-1.1486255630454612","-1.1486255630454612","-6.693466229120476","-6.693466229120476","-6.693466229120476","-1.4344339963605486","-1.4344339963605486","-1.4344339963605486","-1.312198517349594","-1.312198517349594","-1.312198517349594"
"29500","-1.4838763262639216","-1.4838763262639216","-1.4838763262639216","-1.2952539219454697","-1.2952539219454697","-1.2952539219454697","-1.1303716555869514","-1.1303716555869514","-1.1303716555869514","-1.78754408334704","-1.78754408334704","-1.78754408334704","-1.1015152274454554","-1.1015152274454554","-1.1015152274454554","-1.4398291943511556","-1.4398291943511556","-1.4398291943511556","-1.270006683891011","-1.270006683891011","-1.270006683891011","-2.892742460816813","-2.892742460816813","-2.892742460816813","-1.4408878027734489","-1.4408878027734489","-1.4408878027734489","-1.4785515644436384","-1.4785515644436384","-1.4785515644436384","-0.975823925412022","-0.975823925412022","-0.975823925412022","-1.490773218521282","-1.490773218521282","-1.490773218521282","-1.6771353072079862","-1.6771353072079862","-1.6771353072079862","-2.559749402249636","-2.559749402249636","-2.559749402249636","-1.551325144340191","-1.551325144340191","-1.551325144340191","-1.0422673298304987","-1.0422673298304987","-1.0422673298304987","-1.093008947141524","-1.093008947141524","-1.093008947141524","-6.6552529136770415","-6.6552529136770415","-6.6552529136770415","-1.3658100950496954","-1.3658100950496954","-1.3658100950496954","-1.3642950550276567","-1.3642950550276567","-1.3642950550276567"
"30000","-1.3336690839176426","-1.3336690839176426","-1.3336690839176426","-1.5070757555222272","-1.5070757555222272","-1.5070757555222272","-1.2352806947151596","-1.2352806947151596","-1.2352806947151596","-1.4980791066627153","-1.4980791066627153","-1.4980791066627153","-0.9676280428425482","-0.9676280428425482","-0.9676280428425482","-1.3397634715277356","-1.3397634715277356","-1.3397634715277356","-1.183023301049924","-1.183023301049924","-1.183023301049924","-2.7187072011091895","-2.7187072011091895","-2.7187072011091895","-1.4084391933126166","-1.4084391933126166","-1.4084391933126166","-2.360987408742234","-2.360987408742234","-2.360987408742234","-1.193799890735863","-1.193799890735863","-1.193799890735863","-1.1714065842408552","-1.1714065842408552","-1.1714065842408552","-1.4750696257448126","-1.4750696257448126","-1.4750696257448126","-2.4911410458688614","-2.4911410458688614","-2.4911410458688614","-1.1188150907888863","-1.1188150907888863","-1.1188150907888863","-1.1806017345156616","-1.1806017345156616","-1.1806017345156616","-1.130893049939027","-1.130893049939027","-1.130893049939027","-7.248833266322255","-7.248833266322255","-7.248833266322255","-1.4157601380581228","-1.4157601380581228","-1.4157601380581228","-1.2253747798227475","-1.2253747798227475","-1.2253747798227475"
"30500","-1.2785325693809324","-1.2785325693809324","-1.2785325693809324","-1.232268924491923","-1.232268924491923","-1.232268924491923","-0.9602857832911408","-0.9602857832911408","-0.9602857832911408","-1.4895882293690514","-1.4895882293690514","-1.4895882293690514","-0.907130388363656","-0.907130388363656","-0.907130388363656","-1.3078119297737516","-1.3078119297737516","-1.3078119297737516","-1.150402765273961","-1.150402765273961","-1.150402765273961","-2.7335972905617676","-2.7335972905617676","-2.7335972905617676","-1.3069261551241533","-1.3069261551241533","-1.3069261551241533","-1.1944718701971755","-1.1944718701971755","-1.1944718701971755","-0.8813595358841374","-0.8813595358841374","-0.8813595358841374","-1.1477385576090855","-1.1477385576090855","-1.1477385576090855","-1.4909628436021494","-1.4909628436021494","-1.4909628436021494","-2.3778992035744677","-2.3778992035744677","-2.3778992035744677","-1.576579125614178","-1.576579125614178","-1.576579125614178","-1.2257030135348272","-1.2257030135348272","-1.2257030135348272","-1.178475022431816","-1.178475022431816","-1.178475022431816","-5.235921782705551","-5.235921782705551","-5.235921782705551","-1.387416677194396","-1.387416677194396","-1.387416677194396","-1.4705597414928337","-1.4705597414928337","-1.4705597414928337"
"31000","-1.3321530480827863","-1.3321530480827863","-1.3321530480827863","-1.184648894733528","-1.184648894733528","-1.184648894733528","-1.2457758939268835","-1.2457758939268835","-1.2457758939268835","-1.6328034706252381","-1.6328034706252381","-1.6328034706252381","-1.1600345024303425","-1.1600345024303425","-1.1600345024303425","-1.4341247320079806","-1.4341247320079806","-1.4341247320079806","-1.3663519269512279","-1.3663519269512279","-1.3663519269512279","-2.0912876803527345","-2.0912876803527345","-2.0912876803527345","-1.4628725828354887","-1.4628725828354887","-1.4628725828354887","-1.1052733489249476","-1.1052733489249476","-1.1052733489249476","-0.9567689033980808","-0.9567689033980808","-0.9567689033980808","-1.4642239045184546","-1.4642239045184546","-1.4642239045184546","-1.3384959414841435","-1.3384959414841435","-1.3384959414841435","-2.423556300183344","-2.423556300183344","-2.423556300183344","-1.1359865663016226","-1.1359865663016226","-1.1359865663016226","-0.991547092638051","-0.991547092638051","-0.991547092638051","-1.0808923274336324","-1.0808923274336324","-1.0808923274336324","-5.605111988841802","-5.605111988841802","-5.605111988841802","-1.9399277558257708","-1.9399277558257708","-1.9399277558257708","-1.0520969598548378","-1.0520969598548378","-1.0520969598548378"
"31500","-1.0742732659672758","-1.0742732659672758","-1.0742732659672758","-1.1340976762578847","-1.1340976762578847","-1.1340976762578847","-0.9733167749524396","-0.9733167749524396","-0.9733167749524396","-1.4771464356105835","-1.4771464356105835","-1.4771464356105835","-0.7785583700101995","-0.7785583700101995","-0.7785583700101995","-1.6179274956817913","-1.6179274956817913","-1.6179274956817913","-1.5191660079312732","-1.5191660079312732","-1.5191660079312732","-1.9518160833615241","-1.9518160833615241","-1.9518160833615241","-1.375644227224344","-1.375644227224344","-1.375644227224344","-1.5695597363775846","-1.5695597363775846","-1.5695597363775846","-1.2410980029636618","-1.2410980029636618","-1.2410980029636618","-1.257401520610347","-1.257401520610347","-1.257401520610347","-1.2697169302026812","-1.2697169302026812","-1.2697169302026812","-2.5307632886029174","-2.5307632886029174","-2.5307632886029174","-1.8027661339340049","-1.8027661339340049","-1.8027661339340049","-1.0875505435591029","-1.0875505435591029","-1.0875505435591029","-1.2926483138517246","-1.2926483138517246","-1.2926483138517246","-5.980050102339831","-5.980050102339831","-5.980050102339831","-1.32995380805905","-1.32995380805905","-1.32995380805905","-1.2159136282392873","-1.2159136282392873","-1.2159136282392873"
"32000","-1.2880514422883276","-1.2880514422883276","-1.2880514422883276","-1.0997943564866488","-1.0997943564866488","-1.0997943564866488","-1.0089638842116826","-1.0089638842116826","-1.0089638842116826","-1.608852846808989","-1.608852846808989","-1.608852846808989","-0.796703393729203","-0.796703393729203","-0.796703393729203","-1.6402051743702217","-1.6402051743702217","-1.6402051743702217","-1.3399906546881986","-1.3399906546881986","-1.3399906546881986","-2.1965301706089324","-2.1965301706089324","-2.1965301706089324","-1.3590613629320711","-1.3590613629320711","-1.3590613629320711","-1.23521069795644","-1.23521069795644","-1.23521069795644","-1.3361611611129938","-1.3361611611129938","-1.3361611611129938","-1.0282910754593637","-1.0282910754593637","-1.0282910754593637","-1.18625464380947","-1.18625464380947","-1.18625464380947","-2.233387709959034","-2.233387709959034","-2.233387709959034","-1.3471228023287014","-1.3471228023287014","-1.3471228023287014","-1.2194196883114854","-1.2194196883114854","-1.2194196883114854","-1.015886719486291","-1.015886719486291","-1.015886719486291","-6.237111580542395","-6.237111580542395","-6.237111580542395","-1.4450168625135413","-1.4450168625135413","-1.4450168625135413","-0.9318283051280813","-0.9318283051280813","-0.9318283051280813"
"32500","-1.163502925476608","-1.163502925476608","-1.163502925476608","-1.1499849041625851","-1.1499849041625851","-1.1499849041625851","-0.8610816003492181","-0.8610816003492181","-0.8610816003492181","-1.3178250349585678","-1.3178250349585678","-1.3178250349585678","-0.9506277784038275","-0.9506277784038275","-0.9506277784038275","-1.6329567111251908","-1.6329567111251908","-1.6329567111251908","-1.0678658652929152","-1.0678658652929152","-1.0678658652929152","-1.9715211081792057","-1.9715211081792057","-1.9715211081792057","-1.1879935015967167","-1.1879935015967167","-1.1879935015967167","-1.4791990304355713","-1.4791990304355713","-1.4791990304355713","-1.1157429876286713","-1.1157429876286713","-1.1157429876286713","-1.3060868965996304","-1.3060868965996304","-1.3060868965996304","-1.2615463388072166","-1.2615463388072166","-1.2615463388072166","-2.159307773971286","-2.159307773971286","-2.159307773971286","-1.0794178708754407","-1.0794178708754407","-1.0794178708754407","-1.8583994545197455","-1.8583994545197455","-1.8583994545197455","-0.9599129596313567","-0.9599129596313567","-0.9599129596313567","-5.593458856778081","-5.593458856778081","-5.593458856778081","-1.41916999728961","-1.41916999728961","-1.41916999728961","-1.1113855874006486","-1.1113855874006486","-1.1113855874006486"
"33000","-1.1794054108421421","-1.1794054108421421","-1.1794054108421421","-1.2734740415009214","-1.2734740415009214","-1.2734740415009214","-0.7985693057044531","-0.7985693057044531","-0.7985693057044531","-1.319128921209196","-1.319128921209196","-1.319128921209196","-0.9627871337470516","-0.9627871337470516","-0.9627871337470516","-1.5629828778279498","-1.5629828778279498","-1.5629828778279498","-1.0195543938834297","-1.0195543938834297","-1.0195543938834297","-2.937060278586139","-2.937060278586139","-2.937060278586139","-1.4224087141520778","-1.4224087141520778","-1.4224087141520778","-1.7196319523507697","-1.7196319523507697","-1.7196319523507697","-1.3304460106991898","-1.3304460106991898","-1.3304460106991898","-1.4905756163180839","-1.4905756163180839","-1.4905756163180839","-1.4109311794007506","-1.4109311794007506","-1.4109311794007506","-2.0847819435978714","-2.0847819435978714","-2.0847819435978714","-0.983348130396909","-0.983348130396909","-0.983348130396909","-0.9271094956691346","-0.9271094956691346","-0.9271094956691346","-1.082150300204073","-1.082150300204073","-1.082150300204073","-5.571719268032728","-5.571719268032728","-5.571719268032728","-1.4392750593799266","-1.4392750593799266","-1.4392750593799266","-1.0601713579024081","-1.0601713579024081","-1.0601713579024081"
"33500","-1.1072553581741915","-1.1072553581741915","-1.1072553581741915","-1.1679279534429985","-1.1679279534429985","-1.1679279534429985","-0.8652442657663549","-0.8652442657663549","-0.8652442657663549","-1.3383139326609594","-1.3383139326609594","-1.3383139326609594","-0.9975128528437869","-0.9975128528437869","-0.9975128528437869","-1.3087177543610373","-1.3087177543610373","-1.3087177543610373","-1.1155250202723062","-1.1155250202723062","-1.1155250202723062","-2.4496770010358047","-2.4496770010358047","-2.4496770010358047","-1.3927861975669567","-1.3927861975669567","-1.3927861975669567","-0.9468055325796044","-0.9468055325796044","-0.9468055325796044","-1.0794135009771484","-1.0794135009771484","-1.0794135009771484","-1.20983548044742","-1.20983548044742","-1.20983548044742","-1.5894564074346378","-1.5894564074346378","-1.5894564074346378","-2.238087457786641","-2.238087457786641","-2.238087457786641","-1.176116406658946","-1.176116406658946","-1.176116406658946","-1.138203827370945","-1.138203827370945","-1.138203827370945","-1.0423376949290393","-1.0423376949290393","-1.0423376949290393","-5.367450965176638","-5.367450965176638","-5.367450965176638","-1.3444029900543466","-1.3444029900543466","-1.3444029900543466","-0.909040269404253","-0.909040269404253","-0.909040269404253"
"34000","-1.1123765728826214","-1.1123765728826214","-1.1123765728826214","-1.4326333055456522","-1.4326333055456522","-1.4326333055456522","-0.8571422649323296","-0.8571422649323296","-0.8571422649323296","-1.448737779733442","-1.448737779733442","-1.448737779733442","-1.1914320643243332","-1.1914320643243332","-1.1914320643243332","-1.4137527660402935","-1.4137527660402935","-1.4137527660402935","-1.0875971996198495","-1.0875971996198495","-1.0875971996198495","-2.149079780637919","-2.149079780637919","-2.149079780637919","-1.0245057087084546","-1.0245057087084546","-1.0245057087084546","-1.3434941384662578","-1.3434941384662578","-1.3434941384662578","-1.163260346334996","-1.163260346334996","-1.163260346334996","-1.0931107984089752","-1.0931107984089752","-1.0931107984089752","-1.2719479091787194","-1.2719479091787194","-1.2719479091787194","-1.9932784503454404","-1.9932784503454404","-1.9932784503454404","-0.9291212456684608","-0.9291212456684608","-0.9291212456684608","-0.9806757814021927","-0.9806757814021927","-0.9806757814021927","-1.0063481221306676","-1.0063481221306676","-1.0063481221306676","-5.222553302395683","-5.222553302395683","-5.222553302395683","-1.458080675172037","-1.458080675172037","-1.458080675172037","-1.179007113353289","-1.179007113353289","-1.179007113353289"
"34500","-1.1505717774989013","-1.1505717774989013","-1.1505717774989013","-1.2631553870840524","-1.2631553870840524","-1.2631553870840524","-0.8127897784409577","-0.8127897784409577","-0.8127897784409577","-1.2545889131322299","-1.2545889131322299","-1.2545889131322299","-0.8269573140538476","-0.8269573140538476","-0.8269573140538476","-1.4676902083682581","-1.4676902083682581","-1.4676902083682581","-1.1976637785209452","-1.1976637785209452","-1.1976637785209452","-2.0262334875914623","-2.0262334875914623","-2.0262334875914623","-1.0414721646778138","-1.0414721646778138","-1.0414721646778138","-0.9873654480249676","-0.9873654480249676","-0.9873654480249676","-1.2616591503803876","-1.2616591503803876","-1.2616591503803876","-1.243282985088858","-1.243282985088858","-1.243282985088858","-1.3130343594674017","-1.3130343594674017","-1.3130343594674017","-2.1156285718302943","-2.1156285718302943","-2.1156285718302943","-0.9480709063435","-0.9480709063435","-0.9480709063435","-1.093308314609404","-1.093308314609404","-1.093308314609404","-1.0611201573581028","-1.0611201573581028","-1.0611201573581028","-4.600445789953152","-4.600445789953152","-4.600445789953152","-1.6984339485968654","-1.6984339485968654","-1.6984339485968654","-1.2721337572917961","-1.2721337572917961","-1.2721337572917961"
