"Step","DDPG_None_FetchReachDense-v4_19 - eval/avg_reward","DDPG_None_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_18 - eval/avg_reward","DDPG_None_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_17 - eval/avg_reward","DDPG_None_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_16 - eval/avg_reward","DDPG_None_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_15 - eval/avg_reward","DDPG_None_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_14 - eval/avg_reward","DDPG_None_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_13 - eval/avg_reward","DDPG_None_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_12 - eval/avg_reward","DDPG_None_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_11 - eval/avg_reward","DDPG_None_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_10 - eval/avg_reward","DDPG_None_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_9 - eval/avg_reward","DDPG_None_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_8 - eval/avg_reward","DDPG_None_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_7 - eval/avg_reward","DDPG_None_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_6 - eval/avg_reward","DDPG_None_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_5 - eval/avg_reward","DDPG_None_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_4 - eval/avg_reward","DDPG_None_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_3 - eval/avg_reward","DDPG_None_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_2 - eval/avg_reward","DDPG_None_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_1 - eval/avg_reward","DDPG_None_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_0 - eval/avg_reward","DDPG_None_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"25500","-1.9079841304043395","-1.9079841304043395","-1.9079841304043395","-1.0509137206922197","-1.0509137206922197","-1.0509137206922197","-2.1508963862138035","-2.1508963862138035","-2.1508963862138035","-2.194615725924554","-2.194615725924554","-2.194615725924554","-1.171140481775213","-1.171140481775213","-1.171140481775213","-2.252925620550171","-2.252925620550171","-2.252925620550171","-1.6815393392279152","-1.6815393392279152","-1.6815393392279152","-1.7506701698650438","-1.7506701698650438","-1.7506701698650438","-1.6958603409854809","-1.6958603409854809","-1.6958603409854809","-0.8377278226351278","-0.8377278226351278","-0.8377278226351278","-5.549487788125434","-5.549487788125434","-5.549487788125434","-1.3137063506639186","-1.3137063506639186","-1.3137063506639186","-1.2553035873946452","-1.2553035873946452","-1.2553035873946452","-1.3866882998717678","-1.3866882998717678","-1.3866882998717678","-1.8902010053065248","-1.8902010053065248","-1.8902010053065248","-1.312985314522733","-1.312985314522733","-1.312985314522733","-1.650971263396963","-1.650971263396963","-1.650971263396963","-1.0260286314674818","-1.0260286314674818","-1.0260286314674818","-1.2558361320627531","-1.2558361320627531","-1.2558361320627531","-1.709813387709794","-1.709813387709794","-1.709813387709794"
"26000","-1.7196165978716205","-1.7196165978716205","-1.7196165978716205","-1.8789631832801619","-1.8789631832801619","-1.8789631832801619","-2.2048922849192936","-2.2048922849192936","-2.2048922849192936","-1.390462437200663","-1.390462437200663","-1.390462437200663","-1.3810953255343696","-1.3810953255343696","-1.3810953255343696","-1.797291156987118","-1.797291156987118","-1.797291156987118","-1.37936550809856","-1.37936550809856","-1.37936550809856","-0.9298228497487091","-0.9298228497487091","-0.9298228497487091","-2.3719278415688185","-2.3719278415688185","-2.3719278415688185","-1.5988198942156076","-1.5988198942156076","-1.5988198942156076","-1.9575600021600068","-1.9575600021600068","-1.9575600021600068","-1.418420113998779","-1.418420113998779","-1.418420113998779","-0.8591128106246895","-0.8591128106246895","-0.8591128106246895","-1.1841626572239659","-1.1841626572239659","-1.1841626572239659","-3.1131839795784346","-3.1131839795784346","-3.1131839795784346","-1.8401296586515787","-1.8401296586515787","-1.8401296586515787","-1.7759917010600763","-1.7759917010600763","-1.7759917010600763","-1.7897643816357107","-1.7897643816357107","-1.7897643816357107","-1.4635497866685026","-1.4635497866685026","-1.4635497866685026","-1.2280521001741715","-1.2280521001741715","-1.2280521001741715"
"26500","-2.99263055836482","-2.99263055836482","-2.99263055836482","-0.9354821978071495","-0.9354821978071495","-0.9354821978071495","-1.6530107868523438","-1.6530107868523438","-1.6530107868523438","-1.0986536284078503","-1.0986536284078503","-1.0986536284078503","-1.0719282487249275","-1.0719282487249275","-1.0719282487249275","-2.3666273640162165","-2.3666273640162165","-2.3666273640162165","-1.2905581038812755","-1.2905581038812755","-1.2905581038812755","-1.2823097680339028","-1.2823097680339028","-1.2823097680339028","-1.546739048270334","-1.546739048270334","-1.546739048270334","-1.060098274396482","-1.060098274396482","-1.060098274396482","-1.9273521292944","-1.9273521292944","-1.9273521292944","-1.6087604321018805","-1.6087604321018805","-1.6087604321018805","-1.144515954912793","-1.144515954912793","-1.144515954912793","-1.4179672269747292","-1.4179672269747292","-1.4179672269747292","-1.9560304861224096","-1.9560304861224096","-1.9560304861224096","-1.7550378078199116","-1.7550378078199116","-1.7550378078199116","-1.7710449075353907","-1.7710449075353907","-1.7710449075353907","-1.8611013145747974","-1.8611013145747974","-1.8611013145747974","-2.530065484687398","-2.530065484687398","-2.530065484687398","-1.4287111258983507","-1.4287111258983507","-1.4287111258983507"
"27000","-3.3429232128824937","-3.3429232128824937","-3.3429232128824937","-1.3661322625015124","-1.3661322625015124","-1.3661322625015124","-2.874258602457959","-2.874258602457959","-2.874258602457959","-1.5356130879616383","-1.5356130879616383","-1.5356130879616383","-1.0062181218206976","-1.0062181218206976","-1.0062181218206976","-2.1606954308734156","-2.1606954308734156","-2.1606954308734156","-1.247893970417022","-1.247893970417022","-1.247893970417022","-1.5045196076039598","-1.5045196076039598","-1.5045196076039598","-1.5893835657291528","-1.5893835657291528","-1.5893835657291528","-1.1369080663562685","-1.1369080663562685","-1.1369080663562685","-1.4531559424525802","-1.4531559424525802","-1.4531559424525802","-1.64137537004085","-1.64137537004085","-1.64137537004085","-1.0826143233449588","-1.0826143233449588","-1.0826143233449588","-1.204937320936804","-1.204937320936804","-1.204937320936804","-2.0956336612189705","-2.0956336612189705","-2.0956336612189705","-1.932438328259466","-1.932438328259466","-1.932438328259466","-1.6211451911354942","-1.6211451911354942","-1.6211451911354942","-1.3281995936527555","-1.3281995936527555","-1.3281995936527555","-1.1820642627516693","-1.1820642627516693","-1.1820642627516693","-1.6605380713538591","-1.6605380713538591","-1.6605380713538591"
"27500","-1.3334736100309506","-1.3334736100309506","-1.3334736100309506","-1.0228841867348186","-1.0228841867348186","-1.0228841867348186","-2.6905679270220495","-2.6905679270220495","-2.6905679270220495","-1.369223890151328","-1.369223890151328","-1.369223890151328","-0.8466402128011085","-0.8466402128011085","-0.8466402128011085","-2.161276720310573","-2.161276720310573","-2.161276720310573","-1.247750290662339","-1.247750290662339","-1.247750290662339","-1.2172245554172978","-1.2172245554172978","-1.2172245554172978","-1.5848187135510265","-1.5848187135510265","-1.5848187135510265","-1.3349306497057012","-1.3349306497057012","-1.3349306497057012","-2.14038062711299","-2.14038062711299","-2.14038062711299","-1.0719511625771114","-1.0719511625771114","-1.0719511625771114","-2.872409980650976","-2.872409980650976","-2.872409980650976","-1.6646027397353607","-1.6646027397353607","-1.6646027397353607","-2.5856103485351896","-2.5856103485351896","-2.5856103485351896","-1.6104261103184943","-1.6104261103184943","-1.6104261103184943","-1.7650997540575475","-1.7650997540575475","-1.7650997540575475","-2.1981029613387633","-2.1981029613387633","-2.1981029613387633","-1.0106011919752595","-1.0106011919752595","-1.0106011919752595","-1.8599999878668183","-1.8599999878668183","-1.8599999878668183"
"28000","-1.9839737091927954","-1.9839737091927954","-1.9839737091927954","-1.0351162659196573","-1.0351162659196573","-1.0351162659196573","-1.4067221535332366","-1.4067221535332366","-1.4067221535332366","-1.1131032574942148","-1.1131032574942148","-1.1131032574942148","-0.838865835349177","-0.838865835349177","-0.838865835349177","-1.591955708060367","-1.591955708060367","-1.591955708060367","-2.0537137059737547","-2.0537137059737547","-2.0537137059737547","-0.7601971502007486","-0.7601971502007486","-0.7601971502007486","-2.0464206040279573","-2.0464206040279573","-2.0464206040279573","-0.9218398388217572","-0.9218398388217572","-0.9218398388217572","-1.9450914572425737","-1.9450914572425737","-1.9450914572425737","-1.9487853457934396","-1.9487853457934396","-1.9487853457934396","-1.1108836206391888","-1.1108836206391888","-1.1108836206391888","-1.1217693454575808","-1.1217693454575808","-1.1217693454575808","-2.0104018088353057","-2.0104018088353057","-2.0104018088353057","-1.8055771395881408","-1.8055771395881408","-1.8055771395881408","-1.4482088210173873","-1.4482088210173873","-1.4482088210173873","-3.8242534712503207","-3.8242534712503207","-3.8242534712503207","-0.903075239355914","-0.903075239355914","-0.903075239355914","-2.491217105994793","-2.491217105994793","-2.491217105994793"
"28500","-2.8468176321898495","-2.8468176321898495","-2.8468176321898495","-1.1570439062227198","-1.1570439062227198","-1.1570439062227198","-1.924785357450212","-1.924785357450212","-1.924785357450212","-0.9655874265545838","-0.9655874265545838","-0.9655874265545838","-0.628255713424272","-0.628255713424272","-0.628255713424272","-2.6258061971797937","-2.6258061971797937","-2.6258061971797937","-1.2587865889994065","-1.2587865889994065","-1.2587865889994065","-0.9579588389293395","-0.9579588389293395","-0.9579588389293395","-1.4764105113456978","-1.4764105113456978","-1.4764105113456978","-0.8749540845434698","-0.8749540845434698","-0.8749540845434698","-1.4588437485283197","-1.4588437485283197","-1.4588437485283197","-1.5968398326133273","-1.5968398326133273","-1.5968398326133273","-1.0375847640763247","-1.0375847640763247","-1.0375847640763247","-0.964792401057327","-0.964792401057327","-0.964792401057327","-1.7958631176054223","-1.7958631176054223","-1.7958631176054223","-1.6937371470969826","-1.6937371470969826","-1.6937371470969826","-1.5231994526966763","-1.5231994526966763","-1.5231994526966763","-2.0410624630385676","-2.0410624630385676","-2.0410624630385676","-1.5330099510535455","-1.5330099510535455","-1.5330099510535455","-1.1658206818016126","-1.1658206818016126","-1.1658206818016126"
"29000","-2.449819735863597","-2.449819735863597","-2.449819735863597","-1.309463701736242","-1.309463701736242","-1.309463701736242","-1.9224198578079847","-1.9224198578079847","-1.9224198578079847","-1.6596259111344682","-1.6596259111344682","-1.6596259111344682","-1.0324119109237904","-1.0324119109237904","-1.0324119109237904","-2.39681704779009","-2.39681704779009","-2.39681704779009","-1.1640404508381708","-1.1640404508381708","-1.1640404508381708","-1.2989624472568309","-1.2989624472568309","-1.2989624472568309","-1.525569679264966","-1.525569679264966","-1.525569679264966","-0.7087562931725577","-0.7087562931725577","-0.7087562931725577","-1.3638958396750136","-1.3638958396750136","-1.3638958396750136","-1.4605821427896113","-1.4605821427896113","-1.4605821427896113","-1.7577445160245282","-1.7577445160245282","-1.7577445160245282","-1.0576438478740555","-1.0576438478740555","-1.0576438478740555","-1.5191641170512926","-1.5191641170512926","-1.5191641170512926","-1.374786322834008","-1.374786322834008","-1.374786322834008","-1.7726005021362052","-1.7726005021362052","-1.7726005021362052","-1.4979757154835798","-1.4979757154835798","-1.4979757154835798","-1.3985840508736986","-1.3985840508736986","-1.3985840508736986","-2.229105293127077","-2.229105293127077","-2.229105293127077"
"29500","-2.0301333411490554","-2.0301333411490554","-2.0301333411490554","-1.4491968239477846","-1.4491968239477846","-1.4491968239477846","-1.8694857469425383","-1.8694857469425383","-1.8694857469425383","-1.194889810668293","-1.194889810668293","-1.194889810668293","-1.7971841044276213","-1.7971841044276213","-1.7971841044276213","-1.5364653684579528","-1.5364653684579528","-1.5364653684579528","-1.1189168334183437","-1.1189168334183437","-1.1189168334183437","-1.0601813400531035","-1.0601813400531035","-1.0601813400531035","-2.036368821358482","-2.036368821358482","-2.036368821358482","-1.1994143990506678","-1.1994143990506678","-1.1994143990506678","-4.92189009781755","-4.92189009781755","-4.92189009781755","-2.016676318088631","-2.016676318088631","-2.016676318088631","-1.0352763593322052","-1.0352763593322052","-1.0352763593322052","-1.1807140673464682","-1.1807140673464682","-1.1807140673464682","-1.3651109581655416","-1.3651109581655416","-1.3651109581655416","-1.3493119103162245","-1.3493119103162245","-1.3493119103162245","-1.719649197400053","-1.719649197400053","-1.719649197400053","-1.5828212689233037","-1.5828212689233037","-1.5828212689233037","-1.698190258306152","-1.698190258306152","-1.698190258306152","-1.4299042701997546","-1.4299042701997546","-1.4299042701997546"
"30000","-1.7238187591406877","-1.7238187591406877","-1.7238187591406877","-1.0022420353275479","-1.0022420353275479","-1.0022420353275479","-1.5317363086126297","-1.5317363086126297","-1.5317363086126297","-0.9989974972903337","-0.9989974972903337","-0.9989974972903337","-0.8191402283082423","-0.8191402283082423","-0.8191402283082423","-1.6484091708523956","-1.6484091708523956","-1.6484091708523956","-1.5151689521423355","-1.5151689521423355","-1.5151689521423355","-1.9048869245222373","-1.9048869245222373","-1.9048869245222373","-1.726647598924891","-1.726647598924891","-1.726647598924891","-0.7456903244334249","-0.7456903244334249","-0.7456903244334249","-1.456161921795363","-1.456161921795363","-1.456161921795363","-1.5531643086478706","-1.5531643086478706","-1.5531643086478706","-1.0643792772836356","-1.0643792772836356","-1.0643792772836356","-1.1194970187505864","-1.1194970187505864","-1.1194970187505864","-2.0542831807161646","-2.0542831807161646","-2.0542831807161646","-1.671361509446212","-1.671361509446212","-1.671361509446212","-1.6209449376705785","-1.6209449376705785","-1.6209449376705785","-1.7292484442920872","-1.7292484442920872","-1.7292484442920872","-1.6563740957999553","-1.6563740957999553","-1.6563740957999553","-1.999004790505999","-1.999004790505999","-1.999004790505999"
"30500","-1.6758448394967012","-1.6758448394967012","-1.6758448394967012","-0.8916722355548312","-0.8916722355548312","-0.8916722355548312","-1.5633764015228855","-1.5633764015228855","-1.5633764015228855","-1.10810535532206","-1.10810535532206","-1.10810535532206","-0.6679287564304162","-0.6679287564304162","-0.6679287564304162","-1.4885725835197168","-1.4885725835197168","-1.4885725835197168","-1.1275284605806495","-1.1275284605806495","-1.1275284605806495","-1.2451040221551901","-1.2451040221551901","-1.2451040221551901","-1.4440652820539288","-1.4440652820539288","-1.4440652820539288","-0.7806325216342549","-0.7806325216342549","-0.7806325216342549","-1.7968522880584512","-1.7968522880584512","-1.7968522880584512","-1.8503720217795276","-1.8503720217795276","-1.8503720217795276","-1.1162105710785515","-1.1162105710785515","-1.1162105710785515","-1.6278787147799108","-1.6278787147799108","-1.6278787147799108","-1.4379774379942403","-1.4379774379942403","-1.4379774379942403","-1.9496104386891386","-1.9496104386891386","-1.9496104386891386","-1.4777465320706429","-1.4777465320706429","-1.4777465320706429","-1.2466680613777608","-1.2466680613777608","-1.2466680613777608","-1.4968384321757122","-1.4968384321757122","-1.4968384321757122","-2.38750824768099","-2.38750824768099","-2.38750824768099"
"31000","-1.5898232827304786","-1.5898232827304786","-1.5898232827304786","-1.737075340320724","-1.737075340320724","-1.737075340320724","-1.7968161972364605","-1.7968161972364605","-1.7968161972364605","-1.6428094744132362","-1.6428094744132362","-1.6428094744132362","-1.5381498929202277","-1.5381498929202277","-1.5381498929202277","-2.229658578114953","-2.229658578114953","-2.229658578114953","-1.050895138077538","-1.050895138077538","-1.050895138077538","-0.9587560200388772","-0.9587560200388772","-0.9587560200388772","-2.3513534485218477","-2.3513534485218477","-2.3513534485218477","-0.837032694998619","-0.837032694998619","-0.837032694998619","-1.4205914771381603","-1.4205914771381603","-1.4205914771381603","-1.0615223645133476","-1.0615223645133476","-1.0615223645133476","-1.1417661361998062","-1.1417661361998062","-1.1417661361998062","-1.3990342105759304","-1.3990342105759304","-1.3990342105759304","-1.7110109853241393","-1.7110109853241393","-1.7110109853241393","-1.8102619859891629","-1.8102619859891629","-1.8102619859891629","-1.6752038329414531","-1.6752038329414531","-1.6752038329414531","-1.2616489468197785","-1.2616489468197785","-1.2616489468197785","-1.5208577430048056","-1.5208577430048056","-1.5208577430048056","-1.752571850697361","-1.752571850697361","-1.752571850697361"
"31500","-1.5622082328148392","-1.5622082328148392","-1.5622082328148392","-0.8822018279507476","-0.8822018279507476","-0.8822018279507476","-1.9883150434181949","-1.9883150434181949","-1.9883150434181949","-1.3675474587057816","-1.3675474587057816","-1.3675474587057816","-0.8904058047152604","-0.8904058047152604","-0.8904058047152604","-1.4333313131434433","-1.4333313131434433","-1.4333313131434433","-1.0067581211094059","-1.0067581211094059","-1.0067581211094059","-1.5700105734934153","-1.5700105734934153","-1.5700105734934153","-1.814475435585774","-1.814475435585774","-1.814475435585774","-0.7859703838865887","-0.7859703838865887","-0.7859703838865887","-1.8149462622049035","-1.8149462622049035","-1.8149462622049035","-1.31675935468742","-1.31675935468742","-1.31675935468742","-1.3574314540568255","-1.3574314540568255","-1.3574314540568255","-1.509905464327675","-1.509905464327675","-1.509905464327675","-1.4659061574217882","-1.4659061574217882","-1.4659061574217882","-1.5515396676174462","-1.5515396676174462","-1.5515396676174462","-1.564915173247084","-1.564915173247084","-1.564915173247084","-2.101073165446682","-2.101073165446682","-2.101073165446682","-1.024540100503268","-1.024540100503268","-1.024540100503268","-1.7728626500259494","-1.7728626500259494","-1.7728626500259494"
"32000","-1.3887378185155472","-1.3887378185155472","-1.3887378185155472","-1.0184177361245694","-1.0184177361245694","-1.0184177361245694","-2.116918111401572","-2.116918111401572","-2.116918111401572","-1.1951586047447142","-1.1951586047447142","-1.1951586047447142","-0.7307917132580108","-0.7307917132580108","-0.7307917132580108","-1.633927974938493","-1.633927974938493","-1.633927974938493","-1.0771697605752313","-1.0771697605752313","-1.0771697605752313","-0.8759167550220406","-0.8759167550220406","-0.8759167550220406","-1.4940659477915061","-1.4940659477915061","-1.4940659477915061","-0.8405896928925669","-0.8405896928925669","-0.8405896928925669","-1.3831180015807292","-1.3831180015807292","-1.3831180015807292","-1.769396806026607","-1.769396806026607","-1.769396806026607","-0.9661225216312357","-0.9661225216312357","-0.9661225216312357","-1.4550128995122247","-1.4550128995122247","-1.4550128995122247","-1.4089473955211749","-1.4089473955211749","-1.4089473955211749","-0.9163115372943038","-0.9163115372943038","-0.9163115372943038","-1.8200079851970057","-1.8200079851970057","-1.8200079851970057","-1.1211287557435878","-1.1211287557435878","-1.1211287557435878","-1.7590042846199136","-1.7590042846199136","-1.7590042846199136","-1.5874845950586163","-1.5874845950586163","-1.5874845950586163"
"32500","-1.6437677008870584","-1.6437677008870584","-1.6437677008870584","-0.8636859344429911","-0.8636859344429911","-0.8636859344429911","-1.476679640944922","-1.476679640944922","-1.476679640944922","-1.112670134732322","-1.112670134732322","-1.112670134732322","-0.9181692858716598","-0.9181692858716598","-0.9181692858716598","-1.6723626059551442","-1.6723626059551442","-1.6723626059551442","-1.2041077700044822","-1.2041077700044822","-1.2041077700044822","-0.9996186588453","-0.9996186588453","-0.9996186588453","-2.376103171268354","-2.376103171268354","-2.376103171268354","-0.646761819240034","-0.646761819240034","-0.646761819240034","-2.0606192802613723","-2.0606192802613723","-2.0606192802613723","-1.3874083214185542","-1.3874083214185542","-1.3874083214185542","-0.9772952420808434","-0.9772952420808434","-0.9772952420808434","-1.251708584053741","-1.251708584053741","-1.251708584053741","-1.5061944109784222","-1.5061944109784222","-1.5061944109784222","-1.7913811071869628","-1.7913811071869628","-1.7913811071869628","-1.4259958416241851","-1.4259958416241851","-1.4259958416241851","-1.7975915936004963","-1.7975915936004963","-1.7975915936004963","-1.963279903072987","-1.963279903072987","-1.963279903072987","-1.7190650736532784","-1.7190650736532784","-1.7190650736532784"
"33000","-2.299587844184132","-2.299587844184132","-2.299587844184132","-1.1020324535055406","-1.1020324535055406","-1.1020324535055406","-1.3859125433132016","-1.3859125433132016","-1.3859125433132016","-1.8184674937163863","-1.8184674937163863","-1.8184674937163863","-0.8646325362903717","-0.8646325362903717","-0.8646325362903717","-2.2373448702746814","-2.2373448702746814","-2.2373448702746814","-1.4189959143612563","-1.4189959143612563","-1.4189959143612563","-0.827347997153326","-0.827347997153326","-0.827347997153326","-1.8367636023307885","-1.8367636023307885","-1.8367636023307885","-0.9256563946548824","-0.9256563946548824","-0.9256563946548824","-2.03788196661422","-2.03788196661422","-2.03788196661422","-1.1040053712606275","-1.1040053712606275","-1.1040053712606275","-1.0055748895235177","-1.0055748895235177","-1.0055748895235177","-1.4412869594606177","-1.4412869594606177","-1.4412869594606177","-1.5750734449618715","-1.5750734449618715","-1.5750734449618715","-1.119344058804433","-1.119344058804433","-1.119344058804433","-1.627716158227382","-1.627716158227382","-1.627716158227382","-2.05671818188378","-2.05671818188378","-2.05671818188378","-2.2067986842484735","-2.2067986842484735","-2.2067986842484735","-1.3051878999936313","-1.3051878999936313","-1.3051878999936313"
"33500","-1.7732702735113122","-1.7732702735113122","-1.7732702735113122","-0.8422215212236805","-0.8422215212236805","-0.8422215212236805","-1.2472935583047253","-1.2472935583047253","-1.2472935583047253","-1.3503021411097074","-1.3503021411097074","-1.3503021411097074","-0.967565449163939","-0.967565449163939","-0.967565449163939","-1.6703491123991596","-1.6703491123991596","-1.6703491123991596","-1.0844985534409817","-1.0844985534409817","-1.0844985534409817","-0.8095741173930117","-0.8095741173930117","-0.8095741173930117","-1.4378577930081722","-1.4378577930081722","-1.4378577930081722","-0.9594848955575707","-0.9594848955575707","-0.9594848955575707","-3.2756639880925045","-3.2756639880925045","-3.2756639880925045","-0.8025571723269452","-0.8025571723269452","-0.8025571723269452","-1.1816326762382414","-1.1816326762382414","-1.1816326762382414","-1.2429460823180807","-1.2429460823180807","-1.2429460823180807","-2.1865123694183275","-2.1865123694183275","-2.1865123694183275","-1.7182743349158867","-1.7182743349158867","-1.7182743349158867","-1.8333132681590942","-1.8333132681590942","-1.8333132681590942","-1.3720844019029979","-1.3720844019029979","-1.3720844019029979","-1.556113904752415","-1.556113904752415","-1.556113904752415","-2.1320552502710157","-2.1320552502710157","-2.1320552502710157"
"34000","-2.0199454718140952","-2.0199454718140952","-2.0199454718140952","-1.2557484464346707","-1.2557484464346707","-1.2557484464346707","-2.1693328910714063","-2.1693328910714063","-2.1693328910714063","-1.1397860607688894","-1.1397860607688894","-1.1397860607688894","-0.8535369952826833","-0.8535369952826833","-0.8535369952826833","-2.1769973822862716","-2.1769973822862716","-2.1769973822862716","-1.4245799551200053","-1.4245799551200053","-1.4245799551200053","-1.051826374624558","-1.051826374624558","-1.051826374624558","-1.4738337717278243","-1.4738337717278243","-1.4738337717278243","-0.8861315488916812","-0.8861315488916812","-0.8861315488916812","-2.2320786802059325","-2.2320786802059325","-2.2320786802059325","-1.1446664112734057","-1.1446664112734057","-1.1446664112734057","-1.477866773839051","-1.477866773839051","-1.477866773839051","-1.1564871956019762","-1.1564871956019762","-1.1564871956019762","-1.7794343273425988","-1.7794343273425988","-1.7794343273425988","-0.9364482626246893","-0.9364482626246893","-0.9364482626246893","-1.543958241143649","-1.543958241143649","-1.543958241143649","-1.6694541409931933","-1.6694541409931933","-1.6694541409931933","-1.5555412604542629","-1.5555412604542629","-1.5555412604542629","-1.369786525400611","-1.369786525400611","-1.369786525400611"
"34500","-1.5409460971943214","-1.5409460971943214","-1.5409460971943214","-1.0344108732293753","-1.0344108732293753","-1.0344108732293753","-1.4073825298777962","-1.4073825298777962","-1.4073825298777962","-1.550250096572817","-1.550250096572817","-1.550250096572817","-1.003838971535759","-1.003838971535759","-1.003838971535759","-1.619223212586697","-1.619223212586697","-1.619223212586697","-1.4065842894182936","-1.4065842894182936","-1.4065842894182936","-2.649913233944088","-2.649913233944088","-2.649913233944088","-1.2737006584490007","-1.2737006584490007","-1.2737006584490007","-0.8358354282357121","-0.8358354282357121","-0.8358354282357121","-1.6089602267342493","-1.6089602267342493","-1.6089602267342493","-0.9140896799871332","-0.9140896799871332","-0.9140896799871332","-1.4389731484106676","-1.4389731484106676","-1.4389731484106676","-1.317575529871765","-1.317575529871765","-1.317575529871765","-1.3965950227218262","-1.3965950227218262","-1.3965950227218262","-1.2974338051831993","-1.2974338051831993","-1.2974338051831993","-1.8975888651451929","-1.8975888651451929","-1.8975888651451929","-1.3624160997435297","-1.3624160997435297","-1.3624160997435297","-1.5074186054831298","-1.5074186054831298","-1.5074186054831298","-1.5890876422055449","-1.5890876422055449","-1.5890876422055449"
"35000","-2.087597706256946","-2.087597706256946","-2.087597706256946","-1.5287431781802556","-1.5287431781802556","-1.5287431781802556","-1.1236597602926206","-1.1236597602926206","-1.1236597602926206","-1.074262680367201","-1.074262680367201","-1.074262680367201","-1.2679135029529063","-1.2679135029529063","-1.2679135029529063","-1.2188467555011937","-1.2188467555011937","-1.2188467555011937","-1.5385870253920682","-1.5385870253920682","-1.5385870253920682","-0.8829668515054235","-0.8829668515054235","-0.8829668515054235","-1.4976949196914553","-1.4976949196914553","-1.4976949196914553","-0.8059815693705108","-0.8059815693705108","-0.8059815693705108","-1.718325867208091","-1.718325867208091","-1.718325867208091","-1.0918303892820949","-1.0918303892820949","-1.0918303892820949","-1.5921110739244546","-1.5921110739244546","-1.5921110739244546","-1.2848961368448744","-1.2848961368448744","-1.2848961368448744","-1.2566563679481038","-1.2566563679481038","-1.2566563679481038","-1.5865337917286024","-1.5865337917286024","-1.5865337917286024","-1.7054641480243604","-1.7054641480243604","-1.7054641480243604","-1.319824456776176","-1.319824456776176","-1.319824456776176","-1.2202408456284484","-1.2202408456284484","-1.2202408456284484","-1.704582495866081","-1.704582495866081","-1.704582495866081"
