"Step","DDPG_None_FetchReachDense-v4_19 - eval/avg_reward","DDPG_None_FetchReachDense-v4_19 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_19 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_18 - eval/avg_reward","DDPG_None_FetchReachDense-v4_18 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_18 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_17 - eval/avg_reward","DDPG_None_FetchReachDense-v4_17 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_17 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_16 - eval/avg_reward","DDPG_None_FetchReachDense-v4_16 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_16 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_15 - eval/avg_reward","DDPG_None_FetchReachDense-v4_15 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_15 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_14 - eval/avg_reward","DDPG_None_FetchReachDense-v4_14 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_14 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_13 - eval/avg_reward","DDPG_None_FetchReachDense-v4_13 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_13 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_12 - eval/avg_reward","DDPG_None_FetchReachDense-v4_12 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_12 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_11 - eval/avg_reward","DDPG_None_FetchReachDense-v4_11 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_11 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_10 - eval/avg_reward","DDPG_None_FetchReachDense-v4_10 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_10 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_9 - eval/avg_reward","DDPG_None_FetchReachDense-v4_9 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_9 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_8 - eval/avg_reward","DDPG_None_FetchReachDense-v4_8 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_8 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_7 - eval/avg_reward","DDPG_None_FetchReachDense-v4_7 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_7 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_6 - eval/avg_reward","DDPG_None_FetchReachDense-v4_6 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_6 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_5 - eval/avg_reward","DDPG_None_FetchReachDense-v4_5 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_5 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_4 - eval/avg_reward","DDPG_None_FetchReachDense-v4_4 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_4 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_3 - eval/avg_reward","DDPG_None_FetchReachDense-v4_3 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_3 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_2 - eval/avg_reward","DDPG_None_FetchReachDense-v4_2 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_2 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_1 - eval/avg_reward","DDPG_None_FetchReachDense-v4_1 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_1 - eval/avg_reward__MAX","DDPG_None_FetchReachDense-v4_0 - eval/avg_reward","DDPG_None_FetchReachDense-v4_0 - eval/avg_reward__MIN","DDPG_None_FetchReachDense-v4_0 - eval/avg_reward__MAX"
"26000","-3.603517194023096","-3.603517194023096","-3.603517194023096","-2.816201402819268","-2.816201402819268","-2.816201402819268","-2.502020644135604","-2.502020644135604","-2.502020644135604","-3.377719945043963","-3.377719945043963","-3.377719945043963","-2.3870929392448845","-2.3870929392448845","-2.3870929392448845","-1.7029601003083492","-1.7029601003083492","-1.7029601003083492","-2.44296932782716","-2.44296932782716","-2.44296932782716","-6.649710973090519","-6.649710973090519","-6.649710973090519","-1.6089501950041445","-1.6089501950041445","-1.6089501950041445","-2.4742827238725753","-2.4742827238725753","-2.4742827238725753","-2.7330582849668184","-2.7330582849668184","-2.7330582849668184","-2.2047478950695654","-2.2047478950695654","-2.2047478950695654","-1.9386650232691616","-1.9386650232691616","-1.9386650232691616","-2.7314065085889445","-2.7314065085889445","-2.7314065085889445","-2.8536197557255862","-2.8536197557255862","-2.8536197557255862","-2.7864536702478717","-2.7864536702478717","-2.7864536702478717","-2.156593383686631","-2.156593383686631","-2.156593383686631","-5.254238856783419","-5.254238856783419","-5.254238856783419","-4.364156213517047","-4.364156213517047","-4.364156213517047","-2.284418375635576","-2.284418375635576","-2.284418375635576"
"26500","-4.163054777785395","-4.163054777785395","-4.163054777785395","-2.353292115839839","-2.353292115839839","-2.353292115839839","-2.5650862134590158","-2.5650862134590158","-2.5650862134590158","-4.680271118394125","-4.680271118394125","-4.680271118394125","-2.1487170839464076","-2.1487170839464076","-2.1487170839464076","-2.697889439430968","-2.697889439430968","-2.697889439430968","-2.4595461912257","-2.4595461912257","-2.4595461912257","-7.239724024293845","-7.239724024293845","-7.239724024293845","-4.582622041075112","-4.582622041075112","-4.582622041075112","-2.4715793397563566","-2.4715793397563566","-2.4715793397563566","-3.317121853006005","-3.317121853006005","-3.317121853006005","-2.269730588747157","-2.269730588747157","-2.269730588747157","-0.999256513312336","-0.999256513312336","-0.999256513312336","-2.3473424466691704","-2.3473424466691704","-2.3473424466691704","-2.6563123421177273","-2.6563123421177273","-2.6563123421177273","-5.436466414103434","-5.436466414103434","-5.436466414103434","-2.7218298813041826","-2.7218298813041826","-2.7218298813041826","-2.653396954178288","-2.653396954178288","-2.653396954178288","-3.707745088593975","-3.707745088593975","-3.707745088593975","-2.5550553341366253","-2.5550553341366253","-2.5550553341366253"
"27000","-3.813163260403609","-3.813163260403609","-3.813163260403609","-2.556705131161646","-2.556705131161646","-2.556705131161646","-3.316820347028744","-3.316820347028744","-3.316820347028744","-3.317810901418517","-3.317810901418517","-3.317810901418517","-1.7638111832257415","-1.7638111832257415","-1.7638111832257415","-1.8671290417055153","-1.8671290417055153","-1.8671290417055153","-2.8114531418898174","-2.8114531418898174","-2.8114531418898174","-8.783274494564512","-8.783274494564512","-8.783274494564512","-1.4650345061857384","-1.4650345061857384","-1.4650345061857384","-2.3412415412358296","-2.3412415412358296","-2.3412415412358296","-2.5749170154895826","-2.5749170154895826","-2.5749170154895826","-1.5567597574368373","-1.5567597574368373","-1.5567597574368373","-1.154640269177543","-1.154640269177543","-1.154640269177543","-2.98205016998356","-2.98205016998356","-2.98205016998356","-2.76087302963159","-2.76087302963159","-2.76087302963159","-2.1033279640965965","-2.1033279640965965","-2.1033279640965965","-2.5076138642254002","-2.5076138642254002","-2.5076138642254002","-2.7774297632801996","-2.7774297632801996","-2.7774297632801996","-3.7425399270571433","-3.7425399270571433","-3.7425399270571433","-1.7553596602370205","-1.7553596602370205","-1.7553596602370205"
"27500","-3.2172897457587397","-3.2172897457587397","-3.2172897457587397","-2.2143385652365644","-2.2143385652365644","-2.2143385652365644","-3.1404584586432422","-3.1404584586432422","-3.1404584586432422","-2.5086993292038327","-2.5086993292038327","-2.5086993292038327","-1.6067189656537977","-1.6067189656537977","-1.6067189656537977","-3.4755344914553157","-3.4755344914553157","-3.4755344914553157","-2.312935191122974","-2.312935191122974","-2.312935191122974","-9.384886835624418","-9.384886835624418","-9.384886835624418","-1.8160109530179807","-1.8160109530179807","-1.8160109530179807","-1.7636337465507044","-1.7636337465507044","-1.7636337465507044","-3.03930767510748","-3.03930767510748","-3.03930767510748","-1.4142451166452052","-1.4142451166452052","-1.4142451166452052","-1.2416029957665997","-1.2416029957665997","-1.2416029957665997","-1.594468601690656","-1.594468601690656","-1.594468601690656","-2.5897874993474317","-2.5897874993474317","-2.5897874993474317","-2.10849485177856","-2.10849485177856","-2.10849485177856","-1.904222736383706","-1.904222736383706","-1.904222736383706","-3.273022036367766","-3.273022036367766","-3.273022036367766","-3.6904947152939003","-3.6904947152939003","-3.6904947152939003","-1.925554544583456","-1.925554544583456","-1.925554544583456"
"28000","-3.3929791775822538","-3.3929791775822538","-3.3929791775822538","-2.606267517905682","-2.606267517905682","-2.606267517905682","-2.4473911598925646","-2.4473911598925646","-2.4473911598925646","-2.4199443215492984","-2.4199443215492984","-2.4199443215492984","-1.8275550364894826","-1.8275550364894826","-1.8275550364894826","-3.0107119626724197","-3.0107119626724197","-3.0107119626724197","-1.8957719856582091","-1.8957719856582091","-1.8957719856582091","-7.334151497868436","-7.334151497868436","-7.334151497868436","-2.2203851591265464","-2.2203851591265464","-2.2203851591265464","-2.068196322738149","-2.068196322738149","-2.068196322738149","-2.366076209029414","-2.366076209029414","-2.366076209029414","-1.8229746848195667","-1.8229746848195667","-1.8229746848195667","-1.081142733376739","-1.081142733376739","-1.081142733376739","-2.0478072933465685","-2.0478072933465685","-2.0478072933465685","-2.8485688761347","-2.8485688761347","-2.8485688761347","-2.630304751575687","-2.630304751575687","-2.630304751575687","-2.0770554512399015","-2.0770554512399015","-2.0770554512399015","-4.106091496524934","-4.106091496524934","-4.106091496524934","-4.523915650536524","-4.523915650536524","-4.523915650536524","-2.7381193810316953","-2.7381193810316953","-2.7381193810316953"
"28500","-3.2018826411202985","-3.2018826411202985","-3.2018826411202985","-2.182576832583656","-2.182576832583656","-2.182576832583656","-1.7066834195723224","-1.7066834195723224","-1.7066834195723224","-4.032809484937855","-4.032809484937855","-4.032809484937855","-2.116130994272646","-2.116130994272646","-2.116130994272646","-2.759777615999412","-2.759777615999412","-2.759777615999412","-2.2587551139340216","-2.2587551139340216","-2.2587551139340216","-6.519985157100756","-6.519985157100756","-6.519985157100756","-1.9311892780073425","-1.9311892780073425","-1.9311892780073425","-1.7090991697217803","-1.7090991697217803","-1.7090991697217803","-2.731061442375523","-2.731061442375523","-2.731061442375523","-2.271423357524534","-2.271423357524534","-2.271423357524534","-1.5839298723954038","-1.5839298723954038","-1.5839298723954038","-1.8287360712902014","-1.8287360712902014","-1.8287360712902014","-2.027082525096797","-2.027082525096797","-2.027082525096797","-4.1709793495138126","-4.1709793495138126","-4.1709793495138126","-2.469274182030804","-2.469274182030804","-2.469274182030804","-2.744189414630509","-2.744189414630509","-2.744189414630509","-5.238117329184794","-5.238117329184794","-5.238117329184794","-2.8978637120435264","-2.8978637120435264","-2.8978637120435264"
"29000","-2.9064272132531683","-2.9064272132531683","-2.9064272132531683","-2.2009570430923433","-2.2009570430923433","-2.2009570430923433","-2.2999795294967904","-2.2999795294967904","-2.2999795294967904","-2.687235301291648","-2.687235301291648","-2.687235301291648","-1.9094493084611344","-1.9094493084611344","-1.9094493084611344","-2.7259254531209054","-2.7259254531209054","-2.7259254531209054","-1.9667345285484523","-1.9667345285484523","-1.9667345285484523","-6.582998303847232","-6.582998303847232","-6.582998303847232","-2.237946893991694","-2.237946893991694","-2.237946893991694","-2.377413134639183","-2.377413134639183","-2.377413134639183","-3.6208942112949587","-3.6208942112949587","-3.6208942112949587","-1.5359853235236434","-1.5359853235236434","-1.5359853235236434","-2.120845004459905","-2.120845004459905","-2.120845004459905","-1.6544017130068507","-1.6544017130068507","-1.6544017130068507","-2.2813076695259853","-2.2813076695259853","-2.2813076695259853","-1.8826750390742473","-1.8826750390742473","-1.8826750390742473","-2.521858116041098","-2.521858116041098","-2.521858116041098","-3.733392511741215","-3.733392511741215","-3.733392511741215","-4.456047188226355","-4.456047188226355","-4.456047188226355","-2.2006739473152","-2.2006739473152","-2.2006739473152"
"29500","-2.8419180267061805","-2.8419180267061805","-2.8419180267061805","-2.267716168491023","-2.267716168491023","-2.267716168491023","-2.372068790051924","-2.372068790051924","-2.372068790051924","-2.4689792664537094","-2.4689792664537094","-2.4689792664537094","-2.4862369672743774","-2.4862369672743774","-2.4862369672743774","-2.293848667719416","-2.293848667719416","-2.293848667719416","-1.6593361358747754","-1.6593361358747754","-1.6593361358747754","-6.071640525646815","-6.071640525646815","-6.071640525646815","-1.7408352952426296","-1.7408352952426296","-1.7408352952426296","-2.5311285506243144","-2.5311285506243144","-2.5311285506243144","-3.929032554428095","-3.929032554428095","-3.929032554428095","-2.4715336512513137","-2.4715336512513137","-2.4715336512513137","-1.2840444944323455","-1.2840444944323455","-1.2840444944323455","-1.6528803537428172","-1.6528803537428172","-1.6528803537428172","-2.0220102959473363","-2.0220102959473363","-2.0220102959473363","-2.0270301044455534","-2.0270301044455534","-2.0270301044455534","-2.6229106111953113","-2.6229106111953113","-2.6229106111953113","-3.597039886152983","-3.597039886152983","-3.597039886152983","-4.31157625523262","-4.31157625523262","-4.31157625523262","-1.9357284113195317","-1.9357284113195317","-1.9357284113195317"
"30000","-3.1818954384104474","-3.1818954384104474","-3.1818954384104474","-2.455972270543738","-2.455972270543738","-2.455972270543738","-2.1019669839969217","-2.1019669839969217","-2.1019669839969217","-2.39205088116388","-2.39205088116388","-2.39205088116388","-2.250991046065031","-2.250991046065031","-2.250991046065031","-2.3697196413244046","-2.3697196413244046","-2.3697196413244046","-1.8807359324495292","-1.8807359324495292","-1.8807359324495292","-6.001507786427753","-6.001507786427753","-6.001507786427753","-2.5200938126823176","-2.5200938126823176","-2.5200938126823176","-1.9862524417268834","-1.9862524417268834","-1.9862524417268834","-2.430317490061095","-2.430317490061095","-2.430317490061095","-2.42402740860677","-2.42402740860677","-2.42402740860677","-1.7198712747440232","-1.7198712747440232","-1.7198712747440232","-2.1648781705702937","-2.1648781705702937","-2.1648781705702937","-2.1955270095583126","-2.1955270095583126","-2.1955270095583126","-1.8025451649159527","-1.8025451649159527","-1.8025451649159527","-2.774105423521601","-2.774105423521601","-2.774105423521601","-2.9286529072178324","-2.9286529072178324","-2.9286529072178324","-4.050097716789331","-4.050097716789331","-4.050097716789331","-2.0929300959941513","-2.0929300959941513","-2.0929300959941513"
"30500","-3.1049397245215506","-3.1049397245215506","-3.1049397245215506","-2.411366929454192","-2.411366929454192","-2.411366929454192","-4.638595504080282","-4.638595504080282","-4.638595504080282","-2.158528584391407","-2.158528584391407","-2.158528584391407","-1.817242845551765","-1.817242845551765","-1.817242845551765","-2.937739194133788","-2.937739194133788","-2.937739194133788","-1.4519909685850232","-1.4519909685850232","-1.4519909685850232","-6.414337251739847","-6.414337251739847","-6.414337251739847","-2.6623198647676696","-2.6623198647676696","-2.6623198647676696","-2.2111062673688844","-2.2111062673688844","-2.2111062673688844","-3.2012248974204645","-3.2012248974204645","-3.2012248974204645","-1.5624620291832882","-1.5624620291832882","-1.5624620291832882","-1.2909922272760703","-1.2909922272760703","-1.2909922272760703","-1.5815920467904658","-1.5815920467904658","-1.5815920467904658","-2.5488909022929467","-2.5488909022929467","-2.5488909022929467","-2.785609822164165","-2.785609822164165","-2.785609822164165","-2.0872363832739387","-2.0872363832739387","-2.0872363832739387","-4.5005194098109405","-4.5005194098109405","-4.5005194098109405","-4.502722121649195","-4.502722121649195","-4.502722121649195","-2.521138100495604","-2.521138100495604","-2.521138100495604"
"31000","-3.9377423488476007","-3.9377423488476007","-3.9377423488476007","-2.1446021636687735","-2.1446021636687735","-2.1446021636687735","-1.9169764761508628","-1.9169764761508628","-1.9169764761508628","-2.500759735540831","-2.500759735540831","-2.500759735540831","-2.6198071871557493","-2.6198071871557493","-2.6198071871557493","-2.966451468765073","-2.966451468765073","-2.966451468765073","-2.6438483479129005","-2.6438483479129005","-2.6438483479129005","-5.8708710692570705","-5.8708710692570705","-5.8708710692570705","-2.3048623433697415","-2.3048623433697415","-2.3048623433697415","-2.2341852601604044","-2.2341852601604044","-2.2341852601604044","-3.1050802200106133","-3.1050802200106133","-3.1050802200106133","-3.1633663409494277","-3.1633663409494277","-3.1633663409494277","-2.539537100917203","-2.539537100917203","-2.539537100917203","-1.535826625150527","-1.535826625150527","-1.535826625150527","-1.8839067208954448","-1.8839067208954448","-1.8839067208954448","-2.2533114699333416","-2.2533114699333416","-2.2533114699333416","-3.137569665394877","-3.137569665394877","-3.137569665394877","-4.455217455482345","-4.455217455482345","-4.455217455482345","-3.3536112246092515","-3.3536112246092515","-3.3536112246092515","-2.1216114937819954","-2.1216114937819954","-2.1216114937819954"
"31500","-4.175224105011436","-4.175224105011436","-4.175224105011436","-2.4230331194346597","-2.4230331194346597","-2.4230331194346597","-2.705327822775634","-2.705327822775634","-2.705327822775634","-2.0793216257008793","-2.0793216257008793","-2.0793216257008793","-2.004645794287849","-2.004645794287849","-2.004645794287849","-3.1526034218687062","-3.1526034218687062","-3.1526034218687062","-1.453606326748312","-1.453606326748312","-1.453606326748312","-5.142322668059629","-5.142322668059629","-5.142322668059629","-1.7214454623669586","-1.7214454623669586","-1.7214454623669586","-3.174353443098802","-3.174353443098802","-3.174353443098802","-3.0108524715616687","-3.0108524715616687","-3.0108524715616687","-1.838078240211497","-1.838078240211497","-1.838078240211497","-1.794149264614567","-1.794149264614567","-1.794149264614567","-1.4109942162749758","-1.4109942162749758","-1.4109942162749758","-1.7846584158339183","-1.7846584158339183","-1.7846584158339183","-1.9929538024570959","-1.9929538024570959","-1.9929538024570959","-2.5363791416089483","-2.5363791416089483","-2.5363791416089483","-4.500999701909679","-4.500999701909679","-4.500999701909679","-3.6603463567810133","-3.6603463567810133","-3.6603463567810133","-1.5128127621234402","-1.5128127621234402","-1.5128127621234402"
"32000","-5.117209950806948","-5.117209950806948","-5.117209950806948","-2.6596821835224254","-2.6596821835224254","-2.6596821835224254","-3.010539588299871","-3.010539588299871","-3.010539588299871","-2.1563757565246293","-2.1563757565246293","-2.1563757565246293","-2.2803099165607836","-2.2803099165607836","-2.2803099165607836","-3.030801281560311","-3.030801281560311","-3.030801281560311","-1.6905954183675953","-1.6905954183675953","-1.6905954183675953","-5.27334884089777","-5.27334884089777","-5.27334884089777","-1.732125637590514","-1.732125637590514","-1.732125637590514","-2.9966972303077277","-2.9966972303077277","-2.9966972303077277","-2.7929078938497107","-2.7929078938497107","-2.7929078938497107","-1.793083614469141","-1.793083614469141","-1.793083614469141","-1.6747805819758987","-1.6747805819758987","-1.6747805819758987","-1.6990225191126256","-1.6990225191126256","-1.6990225191126256","-1.684558854274109","-1.684558854274109","-1.684558854274109","-2.4747993323012367","-2.4747993323012367","-2.4747993323012367","-2.1977315384024516","-2.1977315384024516","-2.1977315384024516","-4.728454728106261","-4.728454728106261","-4.728454728106261","-3.901721087551448","-3.901721087551448","-3.901721087551448","-1.5951267265978264","-1.5951267265978264","-1.5951267265978264"
"32500","-4.316882361513979","-4.316882361513979","-4.316882361513979","-2.705983347030335","-2.705983347030335","-2.705983347030335","-2.061507739195056","-2.061507739195056","-2.061507739195056","-2.0573691857195664","-2.0573691857195664","-2.0573691857195664","-1.7335188175210283","-1.7335188175210283","-1.7335188175210283","-3.12804026220345","-3.12804026220345","-3.12804026220345","-1.7359424788753455","-1.7359424788753455","-1.7359424788753455","-5.240639783653508","-5.240639783653508","-5.240639783653508","-1.9081104706393368","-1.9081104706393368","-1.9081104706393368","-2.225569413966051","-2.225569413966051","-2.225569413966051","-2.9093923281684306","-2.9093923281684306","-2.9093923281684306","-2.237050870515353","-2.237050870515353","-2.237050870515353","-1.6736152238191622","-1.6736152238191622","-1.6736152238191622","-1.7243144203270802","-1.7243144203270802","-1.7243144203270802","-1.4707905750479644","-1.4707905750479644","-1.4707905750479644","-2.006451231066366","-2.006451231066366","-2.006451231066366","-2.186960114611994","-2.186960114611994","-2.186960114611994","-4.681963740071262","-4.681963740071262","-4.681963740071262","-2.1156057971617495","-2.1156057971617495","-2.1156057971617495","-1.8950979659397222","-1.8950979659397222","-1.8950979659397222"
"33000","-3.682801086624187","-3.682801086624187","-3.682801086624187","-2.9667931581925298","-2.9667931581925298","-2.9667931581925298","-1.9885364121283229","-1.9885364121283229","-1.9885364121283229","-2.4082204862688927","-2.4082204862688927","-2.4082204862688927","-2.079907812383931","-2.079907812383931","-2.079907812383931","-3.50845139048626","-3.50845139048626","-3.50845139048626","-1.4234153048054285","-1.4234153048054285","-1.4234153048054285","-5.200730856401515","-5.200730856401515","-5.200730856401515","-1.94941153647876","-1.94941153647876","-1.94941153647876","-2.5787920860284794","-2.5787920860284794","-2.5787920860284794","-2.5230628199923073","-2.5230628199923073","-2.5230628199923073","-1.9347426820190212","-1.9347426820190212","-1.9347426820190212","-1.8888457639764418","-1.8888457639764418","-1.8888457639764418","-1.4224888948122572","-1.4224888948122572","-1.4224888948122572","-1.3965930032774072","-1.3965930032774072","-1.3965930032774072","-2.2255435923595295","-2.2255435923595295","-2.2255435923595295","-2.3947345741721477","-2.3947345741721477","-2.3947345741721477","-3.9653594775298244","-3.9653594775298244","-3.9653594775298244","-4.250175510115068","-4.250175510115068","-4.250175510115068","-1.5725422742499173","-1.5725422742499173","-1.5725422742499173"
"33500","-3.4883881959890375","-3.4883881959890375","-3.4883881959890375","-2.792635105256546","-2.792635105256546","-2.792635105256546","-1.50064395786622","-1.50064395786622","-1.50064395786622","-2.2684555510696667","-2.2684555510696667","-2.2684555510696667","-2.3376354417135046","-2.3376354417135046","-2.3376354417135046","-2.142273043786742","-2.142273043786742","-2.142273043786742","-2.14476932628389","-2.14476932628389","-2.14476932628389","-4.878469075258094","-4.878469075258094","-4.878469075258094","-1.6011646100604575","-1.6011646100604575","-1.6011646100604575","-2.014297852672643","-2.014297852672643","-2.014297852672643","-2.8171236743491397","-2.8171236743491397","-2.8171236743491397","-2.2608479534196766","-2.2608479534196766","-2.2608479534196766","-1.6184944064711602","-1.6184944064711602","-1.6184944064711602","-1.6141036595658533","-1.6141036595658533","-1.6141036595658533","-1.8918878129643453","-1.8918878129643453","-1.8918878129643453","-2.177193511045406","-2.177193511045406","-2.177193511045406","-2.764328398879955","-2.764328398879955","-2.764328398879955","-3.0167281197464395","-3.0167281197464395","-3.0167281197464395","-4.283885835976422","-4.283885835976422","-4.283885835976422","-1.6956695486154139","-1.6956695486154139","-1.6956695486154139"
"34000","-4.022476033398786","-4.022476033398786","-4.022476033398786","-2.5516369864154966","-2.5516369864154966","-2.5516369864154966","-1.671439755400082","-1.671439755400082","-1.671439755400082","-2.2877591927585654","-2.2877591927585654","-2.2877591927585654","-2.0703084831804204","-2.0703084831804204","-2.0703084831804204","-1.7068655842559608","-1.7068655842559608","-1.7068655842559608","-1.6719096495264651","-1.6719096495264651","-1.6719096495264651","-4.686653459353533","-4.686653459353533","-4.686653459353533","-1.615766755404453","-1.615766755404453","-1.615766755404453","-2.8297088848663083","-2.8297088848663083","-2.8297088848663083","-2.6087982230211084","-2.6087982230211084","-2.6087982230211084","-1.8150111512554907","-1.8150111512554907","-1.8150111512554907","-1.4373737305289085","-1.4373737305289085","-1.4373737305289085","-1.1745192343220832","-1.1745192343220832","-1.1745192343220832","-1.8737624898610794","-1.8737624898610794","-1.8737624898610794","-2.127069459062271","-2.127069459062271","-2.127069459062271","-2.584429411045826","-2.584429411045826","-2.584429411045826","-2.703702069844541","-2.703702069844541","-2.703702069844541","-3.5934597306775644","-3.5934597306775644","-3.5934597306775644","-1.2874640812141016","-1.2874640812141016","-1.2874640812141016"
"34500","-4.142405684137879","-4.142405684137879","-4.142405684137879","-2.745051645966871","-2.745051645966871","-2.745051645966871","-1.8270011035651614","-1.8270011035651614","-1.8270011035651614","-2.0896304944727935","-2.0896304944727935","-2.0896304944727935","-2.925188342271919","-2.925188342271919","-2.925188342271919","-1.9881521076878799","-1.9881521076878799","-1.9881521076878799","-1.6528971339727074","-1.6528971339727074","-1.6528971339727074","-5.847199290496854","-5.847199290496854","-5.847199290496854","-1.5249512784048485","-1.5249512784048485","-1.5249512784048485","-2.175027735178449","-2.175027735178449","-2.175027735178449","-2.7287487349871724","-2.7287487349871724","-2.7287487349871724","-1.584340829912654","-1.584340829912654","-1.584340829912654","-1.3368116840163493","-1.3368116840163493","-1.3368116840163493","-1.2460853088357617","-1.2460853088357617","-1.2460853088357617","-1.5383367270082398","-1.5383367270082398","-1.5383367270082398","-2.182466585220808","-2.182466585220808","-2.182466585220808","-2.2485678527120063","-2.2485678527120063","-2.2485678527120063","-3.498786451170802","-3.498786451170802","-3.498786451170802","-2.086378256084264","-2.086378256084264","-2.086378256084264","-1.1647182004610268","-1.1647182004610268","-1.1647182004610268"
"35000","-3.637982438747386","-3.637982438747386","-3.637982438747386","-2.2724673013879055","-2.2724673013879055","-2.2724673013879055","-2.411729421090364","-2.411729421090364","-2.411729421090364","-2.285405931037098","-2.285405931037098","-2.285405931037098","-1.9979225269438612","-1.9979225269438612","-1.9979225269438612","-2.4968887692917767","-2.4968887692917767","-2.4968887692917767","-1.4284789736466301","-1.4284789736466301","-1.4284789736466301","-4.404334413211321","-4.404334413211321","-4.404334413211321","-1.7946183166387932","-1.7946183166387932","-1.7946183166387932","-2.280593746854641","-2.280593746854641","-2.280593746854641","-2.3181130048731715","-2.3181130048731715","-2.3181130048731715","-1.645135004149696","-1.645135004149696","-1.645135004149696","-1.3685286759723359","-1.3685286759723359","-1.3685286759723359","-1.5253601729014004","-1.5253601729014004","-1.5253601729014004","-1.5562580517676048","-1.5562580517676048","-1.5562580517676048","-2.6816837797329165","-2.6816837797329165","-2.6816837797329165","-2.736949399328882","-2.736949399328882","-2.736949399328882","-2.7386513390656964","-2.7386513390656964","-2.7386513390656964","-2.626293326051928","-2.626293326051928","-2.626293326051928","-1.4255140151028105","-1.4255140151028105","-1.4255140151028105"
"35500","-3.4842969584109573","-3.4842969584109573","-3.4842969584109573","-1.879952024056862","-1.879952024056862","-1.879952024056862","-2.000537589368264","-2.000537589368264","-2.000537589368264","-2.208304250758391","-2.208304250758391","-2.208304250758391","-2.288013059340215","-2.288013059340215","-2.288013059340215","-1.8193802787015891","-1.8193802787015891","-1.8193802787015891","-1.7509266211257948","-1.7509266211257948","-1.7509266211257948","-5.594922177763234","-5.594922177763234","-5.594922177763234","-1.363700800499166","-1.363700800499166","-1.363700800499166","-2.187037991580889","-2.187037991580889","-2.187037991580889","-2.5132676523832864","-2.5132676523832864","-2.5132676523832864","-2.3937725060389345","-2.3937725060389345","-2.3937725060389345","-1.4576724236315965","-1.4576724236315965","-1.4576724236315965","-1.3631651961351339","-1.3631651961351339","-1.3631651961351339","-1.90433619361519","-1.90433619361519","-1.90433619361519","-2.156524371677567","-2.156524371677567","-2.156524371677567","-2.3700792874173215","-2.3700792874173215","-2.3700792874173215","-2.3296713619556093","-2.3296713619556093","-2.3296713619556093","-3.510223910584588","-3.510223910584588","-3.510223910584588","-1.5223294775919318","-1.5223294775919318","-1.5223294775919318"
