"Step","DDPG_TAAC_Pendulum-v1_19 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_19 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_19 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_18 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_18 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_18 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_17 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_17 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_17 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_16 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_16 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_16 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_15 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_15 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_15 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_14 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_14 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_14 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_13 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_13 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_13 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_12 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_12 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_12 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_11 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_11 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_11 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_10 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_10 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_10 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_9 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_9 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_9 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_8 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_8 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_8 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_7 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_7 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_7 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_6 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_6 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_6 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_5 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_5 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_5 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_4 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_4 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_4 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_3 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_3 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_3 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_2 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_2 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_2 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_1 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_1 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_1 - eval/avg_reward__MAX","DDPG_TAAC_Pendulum-v1_0 - eval/avg_reward","DDPG_TAAC_Pendulum-v1_0 - eval/avg_reward__MIN","DDPG_TAAC_Pendulum-v1_0 - eval/avg_reward__MAX"
"22500","-143.06704804321254","-143.06704804321254","-143.06704804321254","-189.73062265217527","-189.73062265217527","-189.73062265217527","-217.95070051079287","-217.95070051079287","-217.95070051079287","-210.16481693135103","-210.16481693135103","-210.16481693135103","-147.12818168614442","-147.12818168614442","-147.12818168614442","-142.32755370999388","-142.32755370999388","-142.32755370999388","-187.4491046360106","-187.4491046360106","-187.4491046360106","-99.32446707023954","-99.32446707023954","-99.32446707023954","-169.5183531551858","-169.5183531551858","-169.5183531551858","-131.47913070107688","-131.47913070107688","-131.47913070107688","-142.80603480386335","-142.80603480386335","-142.80603480386335","-169.26661214391123","-169.26661214391123","-169.26661214391123","-122.50798174029474","-122.50798174029474","-122.50798174029474","-206.95096730591231","-206.95096730591231","-206.95096730591231","-168.08902396887734","-168.08902396887734","-168.08902396887734","-121.4174237559386","-121.4174237559386","-121.4174237559386","-141.670783737641","-141.670783737641","-141.670783737641","-120.05780751890464","-120.05780751890464","-120.05780751890464","-176.33320431932827","-176.33320431932827","-176.33320431932827","-120.37425243981174","-120.37425243981174","-120.37425243981174"
"22800","-142.9134072115254","-142.9134072115254","-142.9134072115254","-189.10794861431913","-189.10794861431913","-189.10794861431913","-218.13244006045426","-218.13244006045426","-218.13244006045426","-210.754061190894","-210.754061190894","-210.754061190894","-147.03063302144338","-147.03063302144338","-147.03063302144338","-142.17020998892346","-142.17020998892346","-142.17020998892346","-187.4975516217397","-187.4975516217397","-187.4975516217397","-99.44710454190319","-99.44710454190319","-99.44710454190319","-169.38106728535072","-169.38106728535072","-169.38106728535072","-131.30993307594073","-131.30993307594073","-131.30993307594073","-142.8006293136035","-142.8006293136035","-142.8006293136035","-169.70033368005423","-169.70033368005423","-169.70033368005423","-121.85886954149001","-121.85886954149001","-121.85886954149001","-207.06360738033874","-207.06360738033874","-207.06360738033874","-168.03764018777906","-168.03764018777906","-168.03764018777906","-121.43000771454592","-121.43000771454592","-121.43000771454592","-141.62579958768856","-141.62579958768856","-141.62579958768856","-120.4869025918072","-120.4869025918072","-120.4869025918072","-176.80907757375192","-176.80907757375192","-176.80907757375192","-120.43202893799386","-120.43202893799386","-120.43202893799386"
"23100","-143.44663903402807","-143.44663903402807","-143.44663903402807","-188.9926389299218","-188.9926389299218","-188.9926389299218","-218.17659499891107","-218.17659499891107","-218.17659499891107","-210.49810288352683","-210.49810288352683","-210.49810288352683","-147.17833965621932","-147.17833965621932","-147.17833965621932","-142.40649778694961","-142.40649778694961","-142.40649778694961","-187.40412866781656","-187.40412866781656","-187.40412866781656","-99.20433680991884","-99.20433680991884","-99.20433680991884","-169.70661751090677","-169.70661751090677","-169.70661751090677","-132.33637440591025","-132.33637440591025","-132.33637440591025","-143.13378016394654","-143.13378016394654","-143.13378016394654","-169.23696519222204","-169.23696519222204","-169.23696519222204","-121.67360777509695","-121.67360777509695","-121.67360777509695","-206.46988600455694","-206.46988600455694","-206.46988600455694","-167.9713938292871","-167.9713938292871","-167.9713938292871","-121.38163633000156","-121.38163633000156","-121.38163633000156","-141.51890587556574","-141.51890587556574","-141.51890587556574","-120.17437479301097","-120.17437479301097","-120.17437479301097","-176.6266365926139","-176.6266365926139","-176.6266365926139","-120.39380830158287","-120.39380830158287","-120.39380830158287"
"23400","-143.17487484281165","-143.17487484281165","-143.17487484281165","-188.63193010009385","-188.63193010009385","-188.63193010009385","-217.6132918901033","-217.6132918901033","-217.6132918901033","-211.55252487069407","-211.55252487069407","-211.55252487069407","-147.3638915038735","-147.3638915038735","-147.3638915038735","-142.98624322746687","-142.98624322746687","-142.98624322746687","-187.5214708869189","-187.5214708869189","-187.5214708869189","-98.91172126835447","-98.91172126835447","-98.91172126835447","-169.71281596078015","-169.71281596078015","-169.71281596078015","-131.18638295526517","-131.18638295526517","-131.18638295526517","-142.60416094574575","-142.60416094574575","-142.60416094574575","-169.3116537626575","-169.3116537626575","-169.3116537626575","-121.90195050517755","-121.90195050517755","-121.90195050517755","-206.86819215601645","-206.86819215601645","-206.86819215601645","-168.07245709129978","-168.07245709129978","-168.07245709129978","-121.49501069456733","-121.49501069456733","-121.49501069456733","-141.48869305405577","-141.48869305405577","-141.48869305405577","-120.14145082810833","-120.14145082810833","-120.14145082810833","-176.62431486253996","-176.62431486253996","-176.62431486253996","-120.44031810900029","-120.44031810900029","-120.44031810900029"
"23700","-143.09173590252755","-143.09173590252755","-143.09173590252755","-189.03654283752667","-189.03654283752667","-189.03654283752667","-217.4980251540722","-217.4980251540722","-217.4980251540722","-210.87012336099627","-210.87012336099627","-210.87012336099627","-147.14410849870558","-147.14410849870558","-147.14410849870558","-143.0005359073575","-143.0005359073575","-143.0005359073575","-187.79770501263692","-187.79770501263692","-187.79770501263692","-98.27251740312514","-98.27251740312514","-98.27251740312514","-170.02140182831943","-170.02140182831943","-170.02140182831943","-131.301668865425","-131.301668865425","-131.301668865425","-142.46226828932464","-142.46226828932464","-142.46226828932464","-169.16790187734802","-169.16790187734802","-169.16790187734802","-121.69957144400917","-121.69957144400917","-121.69957144400917","-206.86470753913642","-206.86470753913642","-206.86470753913642","-167.99202797981886","-167.99202797981886","-167.99202797981886","-121.42100364068862","-121.42100364068862","-121.42100364068862","-141.40482798672392","-141.40482798672392","-141.40482798672392","-120.48542266948013","-120.48542266948013","-120.48542266948013","-176.5204618584117","-176.5204618584117","-176.5204618584117","-120.65089283827305","-120.65089283827305","-120.65089283827305"
"24000","-143.0038038583525","-143.0038038583525","-143.0038038583525","-188.7248876255057","-188.7248876255057","-188.7248876255057","-217.489813251145","-217.489813251145","-217.489813251145","-210.89588515894934","-210.89588515894934","-210.89588515894934","-147.2903149963085","-147.2903149963085","-147.2903149963085","-143.08703728903163","-143.08703728903163","-143.08703728903163","-187.77434237388533","-187.77434237388533","-187.77434237388533","-97.60085003845646","-97.60085003845646","-97.60085003845646","-169.88989869892606","-169.88989869892606","-169.88989869892606","-131.47974806181057","-131.47974806181057","-131.47974806181057","-142.59780469435867","-142.59780469435867","-142.59780469435867","-169.2267690114222","-169.2267690114222","-169.2267690114222","-121.62817160611522","-121.62817160611522","-121.62817160611522","-206.9590583686782","-206.9590583686782","-206.9590583686782","-168.15681381858624","-168.15681381858624","-168.15681381858624","-121.44686580873477","-121.44686580873477","-121.44686580873477","-141.56174325633188","-141.56174325633188","-141.56174325633188","-120.28362725893435","-120.28362725893435","-120.28362725893435","-176.59380625387286","-176.59380625387286","-176.59380625387286","-120.40598132186805","-120.40598132186805","-120.40598132186805"
"24300","-143.54167996456675","-143.54167996456675","-143.54167996456675","-189.39778335560982","-189.39778335560982","-189.39778335560982","-217.97357390664064","-217.97357390664064","-217.97357390664064","-210.44638154474168","-210.44638154474168","-210.44638154474168","-147.18845246953651","-147.18845246953651","-147.18845246953651","-143.73643559894472","-143.73643559894472","-143.73643559894472","-187.84834687750245","-187.84834687750245","-187.84834687750245","-97.8661562043815","-97.8661562043815","-97.8661562043815","-170.0356060621185","-170.0356060621185","-170.0356060621185","-131.32461232075474","-131.32461232075474","-131.32461232075474","-142.0675586277699","-142.0675586277699","-142.0675586277699","-169.61549794761504","-169.61549794761504","-169.61549794761504","-121.52175631879047","-121.52175631879047","-121.52175631879047","-206.99522461809093","-206.99522461809093","-206.99522461809093","-168.1790219341649","-168.1790219341649","-168.1790219341649","-121.5133633700063","-121.5133633700063","-121.5133633700063","-141.44552029396138","-141.44552029396138","-141.44552029396138","-120.33269717224371","-120.33269717224371","-120.33269717224371","-176.30459534283204","-176.30459534283204","-176.30459534283204","-121.03827086036083","-121.03827086036083","-121.03827086036083"
"24600","-143.64034550899393","-143.64034550899393","-143.64034550899393","-190.0875834909454","-190.0875834909454","-190.0875834909454","-218.01170595433783","-218.01170595433783","-218.01170595433783","-211.07886208816635","-211.07886208816635","-211.07886208816635","-146.61144510792275","-146.61144510792275","-146.61144510792275","-143.94624533061722","-143.94624533061722","-143.94624533061722","-187.81081463393647","-187.81081463393647","-187.81081463393647","-97.71270729660789","-97.71270729660789","-97.71270729660789","-169.85487436964257","-169.85487436964257","-169.85487436964257","-131.1317280921523","-131.1317280921523","-131.1317280921523","-142.5031305506971","-142.5031305506971","-142.5031305506971","-169.29284405837944","-169.29284405837944","-169.29284405837944","-121.84466378516296","-121.84466378516296","-121.84466378516296","-206.87088009646973","-206.87088009646973","-206.87088009646973","-168.0318496074899","-168.0318496074899","-168.0318496074899","-121.50933624882353","-121.50933624882353","-121.50933624882353","-141.2918449565341","-141.2918449565341","-141.2918449565341","-120.33407856375001","-120.33407856375001","-120.33407856375001","-176.7448059896694","-176.7448059896694","-176.7448059896694","-120.70911679734704","-120.70911679734704","-120.70911679734704"
"24900","-143.5010456610268","-143.5010456610268","-143.5010456610268","-190.51399822361432","-190.51399822361432","-190.51399822361432","-215.95048108300648","-215.95048108300648","-215.95048108300648","-210.3293793460738","-210.3293793460738","-210.3293793460738","-146.16199257497072","-146.16199257497072","-146.16199257497072","-143.6330175257705","-143.6330175257705","-143.6330175257705","-187.5575430170523","-187.5575430170523","-187.5575430170523","-97.47892862618703","-97.47892862618703","-97.47892862618703","-169.79934406987144","-169.79934406987144","-169.79934406987144","-130.30958018152893","-130.30958018152893","-130.30958018152893","-142.35966634322162","-142.35966634322162","-142.35966634322162","-169.25146732026377","-169.25146732026377","-169.25146732026377","-121.62683031192553","-121.62683031192553","-121.62683031192553","-206.99208743229292","-206.99208743229292","-206.99208743229292","-167.91958385205436","-167.91958385205436","-167.91958385205436","-121.46362802680207","-121.46362802680207","-121.46362802680207","-141.3245275104432","-141.3245275104432","-141.3245275104432","-120.22563234531813","-120.22563234531813","-120.22563234531813","-176.77897743640597","-176.77897743640597","-176.77897743640597","-120.93254964260709","-120.93254964260709","-120.93254964260709"
"25200","-143.12225205989338","-143.12225205989338","-143.12225205989338","-191.61240703623085","-191.61240703623085","-191.61240703623085","-217.3317955618922","-217.3317955618922","-217.3317955618922","-210.25698762285077","-210.25698762285077","-210.25698762285077","-145.4414396597703","-145.4414396597703","-145.4414396597703","-144.50105161197368","-144.50105161197368","-144.50105161197368","-187.66390582675538","-187.66390582675538","-187.66390582675538","-97.03012911672323","-97.03012911672323","-97.03012911672323","-169.7873192142162","-169.7873192142162","-169.7873192142162","-131.0990513848438","-131.0990513848438","-131.0990513848438","-142.55525603177364","-142.55525603177364","-142.55525603177364","-169.0872665298732","-169.0872665298732","-169.0872665298732","-121.77322528110089","-121.77322528110089","-121.77322528110089","-206.97391840922282","-206.97391840922282","-206.97391840922282","-167.90099707984777","-167.90099707984777","-167.90099707984777","-121.62868312431517","-121.62868312431517","-121.62868312431517","-141.237216354623","-141.237216354623","-141.237216354623","-120.27131205027868","-120.27131205027868","-120.27131205027868","-176.49095089390323","-176.49095089390323","-176.49095089390323","-120.98219636516947","-120.98219636516947","-120.98219636516947"
"25500","-143.64436769510365","-143.64436769510365","-143.64436769510365","-191.99156249456667","-191.99156249456667","-191.99156249456667","-217.68256807769507","-217.68256807769507","-217.68256807769507","-210.25971730734227","-210.25971730734227","-210.25971730734227","-145.69280997062762","-145.69280997062762","-145.69280997062762","-144.79007580883336","-144.79007580883336","-144.79007580883336","-188.21890534942304","-188.21890534942304","-188.21890534942304","-96.92853564958301","-96.92853564958301","-96.92853564958301","-169.97555050925718","-169.97555050925718","-169.97555050925718","-131.3682559868518","-131.3682559868518","-131.3682559868518","-142.7605703351031","-142.7605703351031","-142.7605703351031","-169.86190408676862","-169.86190408676862","-169.86190408676862","-121.8038218385088","-121.8038218385088","-121.8038218385088","-208.80215985380877","-208.80215985380877","-208.80215985380877","-168.14521093399617","-168.14521093399617","-168.14521093399617","-121.41778260553926","-121.41778260553926","-121.41778260553926","-141.154385253361","-141.154385253361","-141.154385253361","-120.22685705358367","-120.22685705358367","-120.22685705358367","-176.9010275175232","-176.9010275175232","-176.9010275175232","-121.1214292319725","-121.1214292319725","-121.1214292319725"
"25800","-143.77851196414764","-143.77851196414764","-143.77851196414764","-192.40260593726862","-192.40260593726862","-192.40260593726862","-216.25543611636604","-216.25543611636604","-216.25543611636604","-210.27474692941746","-210.27474692941746","-210.27474692941746","-145.34630701629976","-145.34630701629976","-145.34630701629976","-142.9463477737307","-142.9463477737307","-142.9463477737307","-188.21498983701485","-188.21498983701485","-188.21498983701485","-96.73934098086934","-96.73934098086934","-96.73934098086934","-169.86228254148511","-169.86228254148511","-169.86228254148511","-130.58285061527943","-130.58285061527943","-130.58285061527943","-142.75747001639368","-142.75747001639368","-142.75747001639368","-169.40201209938343","-169.40201209938343","-169.40201209938343","-121.64813737548252","-121.64813737548252","-121.64813737548252","-208.73113983369035","-208.73113983369035","-208.73113983369035","-168.09530665853967","-168.09530665853967","-168.09530665853967","-121.52165965155936","-121.52165965155936","-121.52165965155936","-141.0384336228902","-141.0384336228902","-141.0384336228902","-120.12419889526161","-120.12419889526161","-120.12419889526161","-176.7904784640238","-176.7904784640238","-176.7904784640238","-120.79407861702403","-120.79407861702403","-120.79407861702403"
"26100","-143.4552627137017","-143.4552627137017","-143.4552627137017","-193.33313730559468","-193.33313730559468","-193.33313730559468","-217.5563544988194","-217.5563544988194","-217.5563544988194","-211.19379805151965","-211.19379805151965","-211.19379805151965","-145.18104648599245","-145.18104648599245","-145.18104648599245","-144.39657081533136","-144.39657081533136","-144.39657081533136","-188.18048269950003","-188.18048269950003","-188.18048269950003","-96.89704770641936","-96.89704770641936","-96.89704770641936","-170.3278314097695","-170.3278314097695","-170.3278314097695","-131.0130315122164","-131.0130315122164","-131.0130315122164","-142.88059682400132","-142.88059682400132","-142.88059682400132","-169.60347233837035","-169.60347233837035","-169.60347233837035","-121.55538475179655","-121.55538475179655","-121.55538475179655","-208.6243440048914","-208.6243440048914","-208.6243440048914","-168.05279516270338","-168.05279516270338","-168.05279516270338","-120.79013488271244","-120.79013488271244","-120.79013488271244","-141.19024198625732","-141.19024198625732","-141.19024198625732","-120.1612071702069","-120.1612071702069","-120.1612071702069","-201.6478748598974","-201.6478748598974","-201.6478748598974","-120.46333190331472","-120.46333190331472","-120.46333190331472"
"26400","-143.40252179951705","-143.40252179951705","-143.40252179951705","-193.70730820652085","-193.70730820652085","-193.70730820652085","-216.39552581180936","-216.39552581180936","-216.39552581180936","-210.72122637007834","-210.72122637007834","-210.72122637007834","-145.0832543365887","-145.0832543365887","-145.0832543365887","-143.75583998662205","-143.75583998662205","-143.75583998662205","-188.16304429733896","-188.16304429733896","-188.16304429733896","-96.862379779512","-96.862379779512","-96.862379779512","-169.8545071439311","-169.8545071439311","-169.8545071439311","-130.88109518510822","-130.88109518510822","-130.88109518510822","-142.88640768394447","-142.88640768394447","-142.88640768394447","-169.29918745252706","-169.29918745252706","-169.29918745252706","-121.73323162992162","-121.73323162992162","-121.73323162992162","-208.604460729733","-208.604460729733","-208.604460729733","-168.0917732204886","-168.0917732204886","-168.0917732204886","-120.9310947180372","-120.9310947180372","-120.9310947180372","-141.0781997285255","-141.0781997285255","-141.0781997285255","-120.35468761927132","-120.35468761927132","-120.35468761927132","-177.3488204436633","-177.3488204436633","-177.3488204436633","-120.77414839682274","-120.77414839682274","-120.77414839682274"
"26700","-143.0394407248478","-143.0394407248478","-143.0394407248478","-194.8391103908281","-194.8391103908281","-194.8391103908281","-216.06218322900594","-216.06218322900594","-216.06218322900594","-211.50306381822784","-211.50306381822784","-211.50306381822784","-144.94039520797946","-144.94039520797946","-144.94039520797946","-143.64519615606605","-143.64519615606605","-143.64519615606605","-188.14707671026298","-188.14707671026298","-188.14707671026298","-96.73612704924878","-96.73612704924878","-96.73612704924878","-170.07946802021098","-170.07946802021098","-170.07946802021098","-130.42162280100223","-130.42162280100223","-130.42162280100223","-142.7858642529382","-142.7858642529382","-142.7858642529382","-168.68284268469804","-168.68284268469804","-168.68284268469804","-121.66656878758572","-121.66656878758572","-121.66656878758572","-208.79266207089873","-208.79266207089873","-208.79266207089873","-167.91732890564194","-167.91732890564194","-167.91732890564194","-121.5322689664152","-121.5322689664152","-121.5322689664152","-141.12971845461007","-141.12971845461007","-141.12971845461007","-120.22242205648035","-120.22242205648035","-120.22242205648035","-177.08323954215356","-177.08323954215356","-177.08323954215356","-120.68162752479357","-120.68162752479357","-120.68162752479357"
"27000","-144.22125290413246","-144.22125290413246","-144.22125290413246","-193.32837792592107","-193.32837792592107","-193.32837792592107","-216.2185129567935","-216.2185129567935","-216.2185129567935","-210.39238389919097","-210.39238389919097","-210.39238389919097","-145.10738511542215","-145.10738511542215","-145.10738511542215","-142.96324840324303","-142.96324840324303","-142.96324840324303","-188.09295048586858","-188.09295048586858","-188.09295048586858","-96.73733769923452","-96.73733769923452","-96.73733769923452","-169.76882022116493","-169.76882022116493","-169.76882022116493","-130.81697190581298","-130.81697190581298","-130.81697190581298","-142.95155595571504","-142.95155595571504","-142.95155595571504","-169.18047268658242","-169.18047268658242","-169.18047268658242","-121.63201254804817","-121.63201254804817","-121.63201254804817","-208.82932149387042","-208.82932149387042","-208.82932149387042","-167.98617804104174","-167.98617804104174","-167.98617804104174","-120.94076966432942","-120.94076966432942","-120.94076966432942","-140.99999880675668","-140.99999880675668","-140.99999880675668","-120.23474281737239","-120.23474281737239","-120.23474281737239","-201.0458226733515","-201.0458226733515","-201.0458226733515","-120.60799758513258","-120.60799758513258","-120.60799758513258"
"27300","-143.7077626571224","-143.7077626571224","-143.7077626571224","-195.33668881563526","-195.33668881563526","-195.33668881563526","-216.13674641153202","-216.13674641153202","-216.13674641153202","-210.22028024783702","-210.22028024783702","-210.22028024783702","-145.1101497216518","-145.1101497216518","-145.1101497216518","-143.65371657808836","-143.65371657808836","-143.65371657808836","-188.28158484638683","-188.28158484638683","-188.28158484638683","-96.70311621313627","-96.70311621313627","-96.70311621313627","-169.92562569921353","-169.92562569921353","-169.92562569921353","-130.0606924358707","-130.0606924358707","-130.0606924358707","-142.7899699213221","-142.7899699213221","-142.7899699213221","-169.20178482118087","-169.20178482118087","-169.20178482118087","-121.62941622618914","-121.62941622618914","-121.62941622618914","-208.70423409610953","-208.70423409610953","-208.70423409610953","-168.0004389222697","-168.0004389222697","-168.0004389222697","-121.37185399537638","-121.37185399537638","-121.37185399537638","-141.20476494660156","-141.20476494660156","-141.20476494660156","-120.38083122076712","-120.38083122076712","-120.38083122076712","-201.12073633064156","-201.12073633064156","-201.12073633064156","-120.77833561753576","-120.77833561753576","-120.77833561753576"
"27600","-143.6876903896635","-143.6876903896635","-143.6876903896635","-194.9672297755469","-194.9672297755469","-194.9672297755469","-216.17962960663613","-216.17962960663613","-216.17962960663613","-210.21184321294558","-210.21184321294558","-210.21184321294558","-145.25695785019514","-145.25695785019514","-145.25695785019514","-143.61028012584254","-143.61028012584254","-143.61028012584254","-187.59027652120704","-187.59027652120704","-187.59027652120704","-96.79117025391324","-96.79117025391324","-96.79117025391324","-170.05956418414323","-170.05956418414323","-170.05956418414323","-130.17237691540814","-130.17237691540814","-130.17237691540814","-142.78300854719026","-142.78300854719026","-142.78300854719026","-169.53277657593338","-169.53277657593338","-169.53277657593338","-121.70331506449796","-121.70331506449796","-121.70331506449796","-208.90332721873756","-208.90332721873756","-208.90332721873756","-167.9514746134722","-167.9514746134722","-167.9514746134722","-121.51308829024246","-121.51308829024246","-121.51308829024246","-141.1331306642457","-141.1331306642457","-141.1331306642457","-120.17193097189286","-120.17193097189286","-120.17193097189286","-176.84578175333382","-176.84578175333382","-176.84578175333382","-120.59105811410214","-120.59105811410214","-120.59105811410214"
"27900","-143.91034234005468","-143.91034234005468","-143.91034234005468","-194.1773832628232","-194.1773832628232","-194.1773832628232","-216.36034124020608","-216.36034124020608","-216.36034124020608","-210.69376985711347","-210.69376985711347","-210.69376985711347","-145.81005534162892","-145.81005534162892","-145.81005534162892","-143.17130323388636","-143.17130323388636","-143.17130323388636","-187.52513132963503","-187.52513132963503","-187.52513132963503","-96.62229506415756","-96.62229506415756","-96.62229506415756","-169.77621247376013","-169.77621247376013","-169.77621247376013","-130.87863540984023","-130.87863540984023","-130.87863540984023","-143.09683264030073","-143.09683264030073","-143.09683264030073","-169.17873949937103","-169.17873949937103","-169.17873949937103","-121.58762229328973","-121.58762229328973","-121.58762229328973","-208.9650269840344","-208.9650269840344","-208.9650269840344","-167.97508252048314","-167.97508252048314","-167.97508252048314","-121.51011892185367","-121.51011892185367","-121.51011892185367","-141.30462170482247","-141.30462170482247","-141.30462170482247","-120.12988836369377","-120.12988836369377","-120.12988836369377","-225.85888017358585","-225.85888017358585","-225.85888017358585","-120.98605049076279","-120.98605049076279","-120.98605049076279"
"28200","-144.32916897552974","-144.32916897552974","-144.32916897552974","-193.20443465032332","-193.20443465032332","-193.20443465032332","-217.3595093039816","-217.3595093039816","-217.3595093039816","-211.39985443201599","-211.39985443201599","-211.39985443201599","-146.06029346715977","-146.06029346715977","-146.06029346715977","-142.3680572296049","-142.3680572296049","-142.3680572296049","-187.5435251012505","-187.5435251012505","-187.5435251012505","-97.07750970851684","-97.07750970851684","-97.07750970851684","-169.64840290772935","-169.64840290772935","-169.64840290772935","-131.28176837588956","-131.28176837588956","-131.28176837588956","-143.34433831636542","-143.34433831636542","-143.34433831636542","-169.29864823079893","-169.29864823079893","-169.29864823079893","-121.75140782463504","-121.75140782463504","-121.75140782463504","-208.84833912392054","-208.84833912392054","-208.84833912392054","-167.8744623373923","-167.8744623373923","-167.8744623373923","-121.79675777601392","-121.79675777601392","-121.79675777601392","-141.60597140480107","-141.60597140480107","-141.60597140480107","-120.19490259400172","-120.19490259400172","-120.19490259400172","-177.29801964849906","-177.29801964849906","-177.29801964849906","-120.87745093031724","-120.87745093031724","-120.87745093031724"
"28500","-144.08465743883227","-144.08465743883227","-144.08465743883227","-190.07423648982297","-190.07423648982297","-190.07423648982297","-217.0001990841534","-217.0001990841534","-217.0001990841534","-210.79637044020296","-210.79637044020296","-210.79637044020296","-145.78433668352176","-145.78433668352176","-145.78433668352176","-143.00035060515842","-143.00035060515842","-143.00035060515842","-187.52364313692019","-187.52364313692019","-187.52364313692019","-97.20400281537441","-97.20400281537441","-97.20400281537441","-169.90018007508272","-169.90018007508272","-169.90018007508272","-131.36978499319858","-131.36978499319858","-131.36978499319858","-143.11887624232594","-143.11887624232594","-143.11887624232594","-169.11868160728437","-169.11868160728437","-169.11868160728437","-121.65565839770538","-121.65565839770538","-121.65565839770538","-209.08301030017023","-209.08301030017023","-209.08301030017023","-167.81126091953757","-167.81126091953757","-167.81126091953757","-121.44408450293193","-121.44408450293193","-121.44408450293193","-141.5360482447381","-141.5360482447381","-141.5360482447381","-120.15403618194723","-120.15403618194723","-120.15403618194723","-177.06906888565658","-177.06906888565658","-177.06906888565658","-120.67809556247653","-120.67809556247653","-120.67809556247653"
"28800","-143.7668707157497","-143.7668707157497","-143.7668707157497","-188.12916145642936","-188.12916145642936","-188.12916145642936","-218.39281211138837","-218.39281211138837","-218.39281211138837","-211.65988834769792","-211.65988834769792","-211.65988834769792","-146.20427795186754","-146.20427795186754","-146.20427795186754","-143.17617004309633","-143.17617004309633","-143.17617004309633","-187.57427317386157","-187.57427317386157","-187.57427317386157","-97.2485840600992","-97.2485840600992","-97.2485840600992","-170.17469644236277","-170.17469644236277","-170.17469644236277","-131.26110698235573","-131.26110698235573","-131.26110698235573","-143.2773595799029","-143.2773595799029","-143.2773595799029","-169.23301526490397","-169.23301526490397","-169.23301526490397","-121.89873688167138","-121.89873688167138","-121.89873688167138","-209.02629245471311","-209.02629245471311","-209.02629245471311","-167.8454972389522","-167.8454972389522","-167.8454972389522","-121.48252080058383","-121.48252080058383","-121.48252080058383","-141.5112485028469","-141.5112485028469","-141.5112485028469","-120.25238787498965","-120.25238787498965","-120.25238787498965","-176.82052830031748","-176.82052830031748","-176.82052830031748","-120.46584254587385","-120.46584254587385","-120.46584254587385"
